# Mon Apr 08 21:36:33 2019
abstime,time_stamp,volt,curr,pf,mul
1554784593306,0.08,121.3,0.00597,0.424,0.307044264
1554784593353,0.127,121.3,0.00597,0.424,0.307044264
1554784593399,0.173,121.3,0.00597,0.424,0.307044264
1554784593445,0.219,121.3,0.00566,0.423,0.290414034
1554784593491,0.265,121.3,0.00566,0.423,0.290414034
1554784593537,0.311,121.3,0.00566,0.423,0.290414034
1554784593583,0.357,121.3,0.00566,0.423,0.290414034
1554784593639,0.413,121.3,0.00568,0.424,0.292129216
1554784593685,0.459,121.3,0.00568,0.424,0.292129216
1554784593731,0.505,121.3,0.00568,0.424,0.292129216
1554784593777,0.551,121.3,0.00568,0.424,0.292129216
1554784593840,0.614,121.4,0.00568,0.425,0.2930596
1554784593885,0.659,121.4,0.00568,0.425,0.2930596
1554784593931,0.705,121.4,0.00568,0.425,0.2930596
1554784593977,0.751,121.4,0.00568,0.425,0.2930596
1554784594039,0.813,121.4,0.00568,0.422,0.290990944
1554784594085,0.859,121.4,0.00568,0.422,0.290990944
1554784594131,0.905,121.4,0.00568,0.422,0.290990944
1554784594177,0.951,121.4,0.00568,0.422,0.290990944
1554784594239,1.013,121.3,0.00569,0.422,0.291263134
1554784594285,1.059,121.3,0.00569,0.422,0.291263134
1554784594331,1.105,121.3,0.00569,0.422,0.291263134
1554784594378,1.152,121.3,0.00569,0.422,0.291263134
1554784594440,1.214,121.3,0.0057,0.421,0.29108361
1554784594486,1.26,121.3,0.0057,0.421,0.29108361
1554784594532,1.306,121.3,0.0057,0.421,0.29108361
1554784594578,1.352,121.3,0.0057,0.421,0.29108361
1554784594639,1.413,121.4,0.00575,0.421,0.29387905
1554784594685,1.459,121.4,0.00575,0.421,0.29387905
1554784594732,1.506,121.4,0.00575,0.421,0.29387905
1554784594778,1.552,121.4,0.00575,0.421,0.29387905
1554784594839,1.613,121.4,0.0057,0.423,0.29270754
1554784594885,1.659,121.4,0.0057,0.423,0.29270754
1554784594931,1.705,121.4,0.0057,0.423,0.29270754
1554784594977,1.751,121.4,0.0057,0.423,0.29270754
1554784595040,1.814,121.4,0.00575,0.419,0.29248295
1554784595086,1.86,121.4,0.00575,0.419,0.29248295
1554784595132,1.906,121.4,0.00575,0.419,0.29248295
1554784595178,1.952,121.4,0.00575,0.419,0.29248295
1554784595239,2.013,121.3,0.00575,0.419,0.292242025
1554784595285,2.059,121.3,0.00575,0.419,0.292242025
1554784595331,2.105,121.3,0.00575,0.419,0.292242025
1554784595377,2.151,121.3,0.00575,0.419,0.292242025
1554784595439,2.213,121.2,0.00576,0.421,0.293905152
1554784595485,2.259,121.2,0.00576,0.421,0.293905152
1554784595532,2.306,121.2,0.00576,0.421,0.293905152
1554784595578,2.352,121.2,0.00576,0.421,0.293905152
1554784595639,2.413,121.3,0.0058,0.422,0.29689388
1554784595685,2.459,121.3,0.0058,0.422,0.29689388
1554784595731,2.505,121.3,0.0058,0.422,0.29689388
1554784595777,2.551,121.3,0.0058,0.422,0.29689388
1554784595840,2.614,121.3,0.00578,0.421,0.295168994
1554784595886,2.66,121.3,0.00578,0.421,0.295168994
1554784595932,2.706,121.3,0.00578,0.421,0.295168994
1554784595978,2.752,121.3,0.00578,0.421,0.295168994
1554784596039,2.813,121.3,0.00573,0.424,0.294700776
1554784596085,2.859,121.3,0.00573,0.424,0.294700776
1554784596131,2.905,121.3,0.00573,0.424,0.294700776
1554784596177,2.951,121.3,0.00573,0.424,0.294700776
1554784596239,3.013,121.2,0.00571,0.423,0.292737996
1554784596286,3.06,121.2,0.00571,0.423,0.292737996
1554784596332,3.106,121.2,0.00571,0.423,0.292737996
1554784596378,3.152,121.2,0.00571,0.423,0.292737996
1554784596439,3.213,121.2,0.00573,0.424,0.294457824
1554784596485,3.259,121.2,0.00573,0.424,0.294457824
1554784596531,3.305,121.2,0.00573,0.424,0.294457824
1554784596578,3.352,121.2,0.00573,0.424,0.294457824
1554784596640,3.414,121.3,0.00573,0.423,0.294005727
1554784596686,3.46,121.3,0.00573,0.423,0.294005727
1554784596732,3.506,121.3,0.00573,0.423,0.294005727
1554784596778,3.552,121.3,0.00573,0.423,0.294005727
1554784596839,3.613,121.2,0.00571,0.422,0.292045944
1554784596885,3.659,121.2,0.00571,0.422,0.292045944
1554784596931,3.706,121.2,0.00571,0.422,0.292045944
1554784596978,3.752,121.2,0.00571,0.422,0.292045944
1554784597039,3.813,121.3,0.00572,0.424,0.294186464
1554784597085,3.859,121.3,0.00572,0.424,0.294186464
1554784597131,3.905,121.3,0.00572,0.424,0.294186464
1554784597177,3.951,121.3,0.00572,0.424,0.294186464
1554784597239,4.014,121.3,0.0057,0.422,0.29177502
1554784597286,4.06,121.3,0.0057,0.422,0.29177502
1554784597332,4.106,121.3,0.0057,0.422,0.29177502
1554784597378,4.152,121.3,0.0057,0.422,0.29177502
1554784597439,4.213,121.3,0.00571,0.419,0.290209037
1554784597485,4.259,121.3,0.00571,0.419,0.290209037
1554784597531,4.305,121.3,0.00571,0.419,0.290209037
1554784597578,4.352,121.3,0.00571,0.419,0.290209037
1554784597639,4.413,121.3,0.00567,0.424,0.291614904
1554784597685,4.459,121.3,0.00567,0.424,0.291614904
1554784597731,4.505,121.3,0.00567,0.424,0.291614904
1554784597777,4.551,121.3,0.00567,0.424,0.291614904
1554784597839,4.613,121.3,0.00565,0.427,0.292642315
1554784597885,4.659,121.3,0.00565,0.427,0.292642315
1554784597931,4.705,121.3,0.00565,0.427,0.292642315
1554784597978,4.752,121.3,0.00565,0.427,0.292642315
1554784598039,4.813,121.3,0.00566,0.424,0.291100592
1554784598085,4.859,121.3,0.00566,0.424,0.291100592
1554784598131,4.905,121.3,0.00566,0.424,0.291100592
1554784598177,4.951,121.3,0.00566,0.424,0.291100592
1554784598239,5.013,121.4,0.00567,0.424,0.291855312
1554784598285,5.059,121.4,0.00567,0.424,0.291855312
1554784598331,5.105,121.4,0.00567,0.424,0.291855312
1554784598377,5.151,121.4,0.00567,0.424,0.291855312
1554784598440,5.214,121.3,0.00567,0.426,0.292990446
1554784598486,5.26,121.3,0.00567,0.426,0.292990446
1554784598532,5.306,121.3,0.00567,0.426,0.292990446
1554784598578,5.352,121.3,0.00567,0.426,0.292990446
1554784598639,5.413,121.4,0.00568,0.427,0.294438704
