# Mon Apr 08 22:53:14 2019
abstime,time_stamp,volt,curr,pf,mul
1554789194527,0.08,121.0,0.00597,0.425,0.30700725
1554789194590,0.143,121.0,0.00564,0.422,0.28798968
1554789194636,0.189,121.0,0.00564,0.422,0.28798968
1554789194681,0.234,121.0,0.00564,0.422,0.28798968
1554789194727,0.28,121.0,0.00564,0.422,0.28798968
1554789194791,0.344,121.0,0.00566,0.42,0.2876412
1554789194836,0.389,121.0,0.00566,0.42,0.2876412
1554789194882,0.435,121.0,0.00566,0.42,0.2876412
1554789194926,0.479,121.0,0.00566,0.42,0.2876412
1554789194990,0.543,121.1,0.00566,0.422,0.289249772
1554789195035,0.588,121.1,0.00566,0.422,0.289249772
1554789195080,0.633,121.1,0.00566,0.422,0.289249772
1554789195126,0.679,121.1,0.00566,0.422,0.289249772
1554789195190,0.743,121.1,0.00564,0.422,0.288227688
1554789195236,0.789,121.1,0.00564,0.422,0.288227688
1554789195282,0.835,121.1,0.00564,0.422,0.288227688
1554789195328,0.881,121.1,0.00564,0.422,0.288227688
1554789195390,0.943,121.1,0.00561,0.42,0.28533582
1554789195436,0.989,121.1,0.00561,0.42,0.28533582
1554789195482,1.035,121.1,0.00561,0.42,0.28533582
1554789195528,1.081,121.1,0.00561,0.42,0.28533582
1554789195589,1.142,121.1,0.00557,0.423,0.285324921
1554789195636,1.189,121.1,0.00557,0.423,0.285324921
1554789195682,1.235,121.1,0.00557,0.423,0.285324921
1554789195728,1.281,121.1,0.00557,0.423,0.285324921
1554789195790,1.343,121.1,0.00562,0.423,0.287886186
1554789195836,1.389,121.1,0.00562,0.423,0.287886186
1554789195882,1.435,121.1,0.00562,0.423,0.287886186
1554789195928,1.481,121.1,0.00562,0.423,0.287886186
1554789195991,1.544,121.1,0.00557,0.423,0.285324921
1554789196037,1.59,121.1,0.00557,0.423,0.285324921
1554789196083,1.636,121.1,0.00557,0.423,0.285324921
1554789196129,1.682,121.1,0.00557,0.423,0.285324921
1554789196190,1.743,121.2,0.00558,0.422,0.285396912
1554789196236,1.789,121.2,0.00558,0.422,0.285396912
1554789196282,1.835,121.2,0.00558,0.422,0.285396912
1554789196328,1.881,121.2,0.00558,0.422,0.285396912
1554789196390,1.943,121.1,0.00557,0.418,0.281952286
1554789196436,1.989,121.1,0.00557,0.418,0.281952286
1554789196482,2.035,121.1,0.00557,0.418,0.281952286
1554789196528,2.081,121.1,0.00557,0.418,0.281952286
1554789196590,2.143,121.1,0.00557,0.422,0.284650394
1554789196636,2.189,121.1,0.00557,0.422,0.284650394
1554789196682,2.235,121.1,0.00557,0.422,0.284650394
1554789196728,2.281,121.1,0.00557,0.422,0.284650394
1554789196790,2.343,121.1,0.0056,0.422,0.28618352
1554789196836,2.389,121.1,0.0056,0.422,0.28618352
1554789196882,2.435,121.1,0.0056,0.422,0.28618352
