# Mon Apr 08 22:40:11 2019
abstime,time_stamp,volt,curr,pf,mul
1554788411189,0.08,121.2,0.00607,0.427,0.314137068
1554788411237,0.128,121.2,0.00607,0.427,0.314137068
1554788411283,0.174,121.2,0.00569,0.423,0.291712644
1554788411328,0.219,121.2,0.00569,0.423,0.291712644
1554788411373,0.265,121.2,0.00569,0.423,0.291712644
1554788411419,0.31,121.2,0.00569,0.423,0.291712644
1554788411473,0.364,121.3,0.00569,0.42,0.28988274
1554788411519,0.41,121.3,0.00569,0.42,0.28988274
1554788411564,0.455,121.3,0.00569,0.42,0.28988274
1554788411610,0.501,121.3,0.00569,0.42,0.28988274
1554788411673,0.564,121.3,0.0057,0.419,0.28970079
1554788411719,0.61,121.3,0.0057,0.419,0.28970079
1554788411766,0.657,121.3,0.0057,0.419,0.28970079
1554788411812,0.703,121.3,0.0057,0.419,0.28970079
1554788411873,0.764,121.3,0.00569,0.422,0.291263134
1554788411919,0.81,121.3,0.00569,0.422,0.291263134
1554788411965,0.856,121.3,0.00569,0.422,0.291263134
1554788412011,0.902,121.3,0.00569,0.422,0.291263134
1554788412073,0.964,121.2,0.00572,0.417,0.289091088
1554788412119,1.01,121.2,0.00572,0.417,0.289091088
1554788412165,1.056,121.2,0.00572,0.417,0.289091088
1554788412212,1.103,121.2,0.00572,0.417,0.289091088
1554788412274,1.165,121.3,0.0057,0.42,0.2903922
1554788412320,1.211,121.3,0.0057,0.42,0.2903922
1554788412366,1.257,121.3,0.0057,0.42,0.2903922
1554788412412,1.303,121.3,0.0057,0.42,0.2903922
1554788412473,1.364,121.3,0.00564,0.422,0.288703704
1554788412519,1.41,121.3,0.00564,0.422,0.288703704
1554788412566,1.457,121.3,0.00564,0.422,0.288703704
1554788412612,1.503,121.3,0.00564,0.422,0.288703704
1554788412673,1.564,121.3,0.00564,0.421,0.288019572
1554788412719,1.61,121.3,0.00564,0.421,0.288019572
1554788412765,1.656,121.3,0.00564,0.421,0.288019572
1554788412811,1.702,121.3,0.00564,0.421,0.288019572
1554788412874,1.765,121.3,0.00563,0.423,0.288874737
1554788412920,1.811,121.3,0.00563,0.423,0.288874737
1554788412966,1.857,121.3,0.00563,0.423,0.288874737
1554788413012,1.903,121.3,0.00563,0.423,0.288874737
1554788413073,1.964,121.3,0.00565,0.42,0.2878449
1554788413119,2.01,121.3,0.00565,0.42,0.2878449
1554788413165,2.056,121.3,0.00565,0.42,0.2878449
1554788413212,2.103,121.3,0.00565,0.42,0.2878449
1554788413273,2.164,121.3,0.00564,0.422,0.288703704
1554788413319,2.21,121.3,0.00564,0.422,0.288703704
1554788413365,2.256,121.3,0.00564,0.422,0.288703704
1554788413411,2.302,121.3,0.00564,0.422,0.288703704
1554788413473,2.364,121.3,0.00566,0.421,0.289040918
1554788413519,2.41,121.3,0.00566,0.421,0.289040918
1554788413565,2.456,121.3,0.00566,0.421,0.289040918
1554788413611,2.502,121.3,0.00566,0.421,0.289040918
1554788413674,2.565,121.3,0.00562,0.421,0.286998226
1554788413720,2.611,121.3,0.00562,0.421,0.286998226
1554788413766,2.657,121.3,0.00562,0.421,0.286998226
1554788413812,2.703,121.3,0.00562,0.421,0.286998226
1554788413873,2.764,121.3,0.00559,0.421,0.285466207
1554788413919,2.81,121.3,0.00559,0.421,0.285466207
