# Mon Apr 08 19:49:06 2019
abstime,time_stamp,volt,curr,pf,mul
1554778146646,0.08,121.4,0.00621,0.42,0.31663548
1554778146708,0.142,121.4,0.006,0.418,0.3044712
1554778146754,0.188,121.4,0.006,0.418,0.3044712
1554778146799,0.233,121.4,0.006,0.418,0.3044712
1554778146845,0.279,121.4,0.006,0.418,0.3044712
1554778146908,0.342,121.4,0.006,0.418,0.3044712
1554778146953,0.387,121.4,0.006,0.418,0.3044712
1554778146999,0.433,121.4,0.006,0.418,0.3044712
1554778147045,0.479,121.4,0.006,0.418,0.3044712
1554778147107,0.541,121.4,0.00598,0.421,0.305634212
1554778147153,0.587,121.4,0.00598,0.421,0.305634212
1554778147199,0.633,121.4,0.00598,0.421,0.305634212
1554778147244,0.678,121.4,0.00598,0.421,0.305634212
1554778147308,0.742,121.4,0.00596,0.42,0.30388848
1554778147354,0.788,121.4,0.00596,0.42,0.30388848
1554778147400,0.834,121.4,0.00596,0.42,0.30388848
1554778147446,0.88,121.4,0.00596,0.42,0.30388848
1554778147507,0.941,121.4,0.00597,0.421,0.305123118
1554778147553,0.987,121.4,0.00597,0.421,0.305123118
1554778147599,1.033,121.4,0.00597,0.421,0.305123118
1554778147645,1.079,121.4,0.00597,0.421,0.305123118
1554778147707,1.141,121.4,0.00595,0.419,0.30265627
1554778147753,1.188,121.4,0.00595,0.419,0.30265627
1554778147799,1.234,121.4,0.00595,0.419,0.30265627
1554778147846,1.28,121.4,0.00595,0.419,0.30265627
1554778147908,1.342,121.4,0.00593,0.419,0.301638938
1554778147954,1.388,121.4,0.00593,0.419,0.301638938
1554778148000,1.434,121.4,0.00593,0.419,0.301638938
1554778148046,1.48,121.4,0.00593,0.419,0.301638938
1554778148107,1.541,121.4,0.00593,0.419,0.301638938
1554778148153,1.587,121.4,0.00593,0.419,0.301638938
1554778148199,1.633,121.4,0.00593,0.419,0.301638938
1554778148245,1.679,121.4,0.00593,0.419,0.301638938
1554778148308,1.742,121.5,0.0059,0.42,0.301077
1554778148354,1.788,121.5,0.0059,0.42,0.301077
1554778148400,1.834,121.5,0.0059,0.42,0.301077
1554778148446,1.88,121.5,0.0059,0.42,0.301077
1554778148507,1.941,121.5,0.00589,0.421,0.301282335
1554778148553,1.987,121.5,0.00589,0.421,0.301282335
1554778148599,2.033,121.5,0.00589,0.421,0.301282335
1554778148645,2.08,121.5,0.00589,0.421,0.301282335
1554778148707,2.141,121.5,0.00594,0.42,0.3031182
1554778148752,2.187,121.5,0.00594,0.42,0.3031182
1554778148799,2.233,121.5,0.00594,0.42,0.3031182
1554778148845,2.279,121.5,0.00594,0.42,0.3031182
1554778148907,2.341,121.5,0.0059,0.419,0.30036015
1554778148953,2.387,121.5,0.0059,0.419,0.30036015
1554778148999,2.433,121.5,0.0059,0.419,0.30036015
1554778149045,2.479,121.5,0.0059,0.419,0.30036015
1554778149108,2.542,121.4,0.00591,0.418,0.299904132
1554778149154,2.588,121.4,0.00591,0.418,0.299904132
