# Mon Apr 08 22:33:49 2019
abstime,time_stamp,volt,curr,pf,mul
1554788029331,0.08,121.2,0.00597,0.423,0.306067572
1554788029378,0.127,121.2,0.00597,0.423,0.306067572
1554788029424,0.173,121.2,0.00597,0.423,0.306067572
1554788029469,0.218,121.2,0.00597,0.423,0.306067572
1554788029516,0.265,121.2,0.00573,0.422,0.293068872
1554788029562,0.311,121.2,0.00573,0.422,0.293068872
1554788029607,0.356,121.2,0.00573,0.422,0.293068872
1554788029653,0.402,121.2,0.00573,0.422,0.293068872
1554788029715,0.464,121.2,0.00575,0.421,0.2933949
1554788029760,0.509,121.2,0.00575,0.421,0.2933949
1554788029806,0.555,121.2,0.00575,0.421,0.2933949
1554788029851,0.6,121.2,0.00575,0.421,0.2933949
1554788029916,0.665,121.2,0.00575,0.421,0.2933949
1554788029962,0.711,121.2,0.00575,0.421,0.2933949
1554788030008,0.758,121.2,0.00575,0.421,0.2933949
1554788030055,0.804,121.2,0.00575,0.421,0.2933949
1554788030116,0.865,121.2,0.0058,0.417,0.29313432
1554788030162,0.911,121.2,0.0058,0.417,0.29313432
1554788030208,0.957,121.2,0.0058,0.417,0.29313432
1554788030254,1.003,121.2,0.0058,0.417,0.29313432
1554788030316,1.066,121.2,0.00574,0.418,0.290797584
1554788030363,1.112,121.2,0.00574,0.418,0.290797584
1554788030409,1.158,121.2,0.00574,0.418,0.290797584
1554788030455,1.204,121.2,0.00574,0.418,0.290797584
1554788030516,1.265,121.2,0.0057,0.42,0.2901528
1554788030562,1.311,121.2,0.0057,0.42,0.2901528
1554788030608,1.357,121.2,0.0057,0.42,0.2901528
1554788030654,1.403,121.2,0.0057,0.42,0.2901528
1554788030716,1.465,121.2,0.00567,0.421,0.289312884
1554788030762,1.512,121.2,0.00567,0.421,0.289312884
1554788030809,1.558,121.2,0.00567,0.421,0.289312884
1554788030855,1.604,121.2,0.00567,0.421,0.289312884
1554788030916,1.665,121.2,0.00574,0.421,0.292884648
1554788030962,1.711,121.2,0.00574,0.421,0.292884648
1554788031008,1.757,121.2,0.00574,0.421,0.292884648
1554788031054,1.803,121.2,0.00574,0.421,0.292884648
1554788031115,1.864,121.2,0.00575,0.418,0.2913042
1554788031161,1.911,121.2,0.00575,0.418,0.2913042
1554788031207,1.957,121.2,0.00575,0.418,0.2913042
1554788031254,2.003,121.2,0.00575,0.418,0.2913042
1554788031316,2.065,121.3,0.00576,0.42,0.29344896
1554788031362,2.111,121.3,0.00576,0.42,0.29344896
1554788031408,2.157,121.3,0.00576,0.42,0.29344896
1554788031454,2.203,121.3,0.00576,0.42,0.29344896
1554788031515,2.264,121.3,0.00572,0.422,0.292798792
1554788031561,2.31,121.3,0.00572,0.422,0.292798792
1554788031608,2.357,121.3,0.00572,0.422,0.292798792
1554788031654,2.403,121.3,0.00572,0.422,0.292798792
1554788031716,2.465,121.2,0.00577,0.421,0.294415404
1554788031762,2.511,121.2,0.00577,0.421,0.294415404
1554788031808,2.557,121.2,0.00577,0.421,0.294415404
1554788031854,2.603,121.2,0.00577,0.421,0.294415404
1554788031915,2.664,121.2,0.00575,0.421,0.2933949
1554788031961,2.71,121.2,0.00575,0.421,0.2933949
1554788032007,2.756,121.2,0.00575,0.421,0.2933949
1554788032053,2.802,121.2,0.00575,0.421,0.2933949
1554788032116,2.865,121.2,0.00577,0.42,0.29371608
1554788032162,2.911,121.2,0.00577,0.42,0.29371608
1554788032208,2.957,121.2,0.00577,0.42,0.29371608
1554788032254,3.003,121.2,0.00577,0.42,0.29371608
1554788032315,3.064,121.2,0.0058,0.422,0.29664912
1554788032361,3.11,121.2,0.0058,0.422,0.29664912
1554788032407,3.156,121.2,0.0058,0.422,0.29664912
1554788032453,3.202,121.2,0.0058,0.422,0.29664912
1554788032516,3.265,121.2,0.00577,0.423,0.295814052
1554788032562,3.311,121.2,0.00577,0.423,0.295814052
1554788032608,3.357,121.2,0.00577,0.423,0.295814052
1554788032654,3.403,121.2,0.00577,0.423,0.295814052
1554788032715,3.464,121.2,0.00578,0.421,0.294925656
1554788032761,3.51,121.2,0.00578,0.421,0.294925656
1554788032807,3.556,121.2,0.00578,0.421,0.294925656
1554788032854,3.603,121.2,0.00578,0.421,0.294925656
1554788032916,3.665,121.2,0.00576,0.422,0.294603264
1554788032962,3.711,121.2,0.00576,0.422,0.294603264
1554788033008,3.757,121.2,0.00576,0.422,0.294603264
1554788033054,3.803,121.2,0.00576,0.422,0.294603264
1554788033115,3.864,121.2,0.00579,0.421,0.295435908
1554788033161,3.91,121.2,0.00579,0.421,0.295435908
1554788033207,3.956,121.2,0.00579,0.421,0.295435908
1554788033253,4.002,121.2,0.00579,0.421,0.295435908
1554788033316,4.065,121.2,0.00582,0.418,0.294850512
1554788033362,4.111,121.2,0.00582,0.418,0.294850512
1554788033408,4.157,121.2,0.00582,0.418,0.294850512
1554788033454,4.203,121.2,0.00582,0.418,0.294850512
1554788033515,4.264,121.2,0.00577,0.418,0.292317432
1554788033561,4.311,121.2,0.00577,0.418,0.292317432
1554788033608,4.357,121.2,0.00577,0.418,0.292317432
1554788033654,4.403,121.2,0.00577,0.418,0.292317432
1554788033716,4.465,121.2,0.00573,0.419,0.290985444
1554788033762,4.511,121.2,0.00573,0.419,0.290985444
1554788033808,4.557,121.2,0.00573,0.419,0.290985444
1554788033854,4.603,121.2,0.00573,0.419,0.290985444
1554788033915,4.664,121.2,0.00574,0.421,0.292884648
1554788033961,4.711,121.2,0.00574,0.421,0.292884648
1554788034008,4.757,121.2,0.00574,0.421,0.292884648
1554788034054,4.803,121.2,0.00574,0.421,0.292884648
1554788034116,4.865,121.2,0.00574,0.419,0.291493272
1554788034162,4.911,121.2,0.00574,0.419,0.291493272
1554788034208,4.957,121.2,0.00574,0.419,0.291493272
