# Mon Apr 08 19:18:00 2019
abstime,time_stamp,volt,curr,pf,mul
1554776280524,0.08,121.4,0.00595,0.432,0.31204656
1554776280571,0.127,121.4,0.00595,0.432,0.31204656
1554776280617,0.173,121.4,0.00545,0.433,0.28648579
1554776280662,0.218,121.4,0.00545,0.433,0.28648579
1554776280708,0.264,121.4,0.00545,0.433,0.28648579
1554776280753,0.309,121.4,0.00545,0.433,0.28648579
1554776280806,0.362,121.4,0.00545,0.432,0.28582416
1554776280852,0.408,121.4,0.00545,0.432,0.28582416
1554776280898,0.454,121.4,0.00545,0.432,0.28582416
1554776280943,0.499,121.4,0.00545,0.432,0.28582416
1554776281014,0.57,121.4,0.00549,0.433,0.288588438
1554776281059,0.615,121.4,0.00549,0.433,0.288588438
1554776281105,0.661,121.4,0.00549,0.433,0.288588438
1554776281151,0.707,121.4,0.00549,0.433,0.288588438
1554776281207,0.763,121.4,0.00547,0.433,0.287537114
1554776281253,0.809,121.4,0.00547,0.433,0.287537114
1554776281299,0.855,121.4,0.00547,0.433,0.287537114
1554776281345,0.901,121.4,0.00547,0.433,0.287537114
1554776281406,0.963,121.4,0.0055,0.431,0.2877787
1554776281452,1.008,121.4,0.0055,0.431,0.2877787
1554776281498,1.054,121.4,0.0055,0.431,0.2877787
1554776281544,1.1,121.4,0.0055,0.431,0.2877787
1554776281607,1.163,121.4,0.00549,0.434,0.289254924
1554776281653,1.209,121.4,0.00549,0.434,0.289254924
1554776281699,1.255,121.4,0.00549,0.434,0.289254924
1554776281745,1.301,121.4,0.00549,0.434,0.289254924
1554776281807,1.363,121.4,0.00551,0.434,0.290308676
1554776281853,1.409,121.4,0.00551,0.434,0.290308676
1554776281899,1.455,121.4,0.00551,0.434,0.290308676
1554776281945,1.502,121.4,0.00551,0.434,0.290308676
1554776282007,1.563,121.4,0.00552,0.435,0.29150568
1554776282053,1.609,121.4,0.00552,0.435,0.29150568
1554776282099,1.655,121.4,0.00552,0.435,0.29150568
1554776282145,1.701,121.4,0.00552,0.435,0.29150568
