# Mon Apr 08 20:18:11 2019
abstime,time_stamp,volt,curr,pf,mul
1554779892037,0.081,121.4,0.00601,0.423,0.308626722
1554779892090,0.134,121.3,0.0056,0.419,0.28461832
1554779892136,0.18,121.3,0.0056,0.419,0.28461832
1554779892181,0.225,121.3,0.0056,0.419,0.28461832
1554779892227,0.271,121.3,0.0056,0.419,0.28461832
1554779892289,0.333,121.4,0.00563,0.42,0.28706244
1554779892335,0.379,121.4,0.00563,0.42,0.28706244
1554779892380,0.424,121.4,0.00563,0.42,0.28706244
1554779892426,0.47,121.4,0.00563,0.42,0.28706244
1554779892490,0.534,121.4,0.00562,0.422,0.287917096
1554779892536,0.58,121.4,0.00562,0.422,0.287917096
1554779892582,0.626,121.4,0.00562,0.422,0.287917096
1554779892627,0.671,121.4,0.00562,0.422,0.287917096
1554779892689,0.733,121.4,0.00558,0.419,0.283835628
1554779892735,0.779,121.4,0.00558,0.419,0.283835628
1554779892781,0.825,121.4,0.00558,0.419,0.283835628
1554779892827,0.871,121.4,0.00558,0.419,0.283835628
1554779892889,0.933,121.4,0.00558,0.42,0.28451304
1554779892936,0.98,121.4,0.00558,0.42,0.28451304
1554779892982,1.026,121.4,0.00558,0.42,0.28451304
1554779893028,1.072,121.4,0.00558,0.42,0.28451304
1554779893089,1.133,121.4,0.0056,0.417,0.28349328
1554779893135,1.179,121.4,0.0056,0.417,0.28349328
1554779893181,1.225,121.4,0.0056,0.417,0.28349328
1554779893227,1.271,121.4,0.0056,0.417,0.28349328
1554779893289,1.333,121.4,0.00562,0.416,0.283823488
1554779893334,1.378,121.4,0.00562,0.416,0.283823488
1554779893380,1.424,121.4,0.00562,0.416,0.283823488
1554779893426,1.47,121.4,0.00562,0.416,0.283823488
1554779893489,1.533,121.4,0.00559,0.415,0.28162979
1554779893535,1.579,121.4,0.00559,0.415,0.28162979
1554779893581,1.625,121.4,0.00559,0.415,0.28162979
1554779893627,1.671,121.4,0.00559,0.415,0.28162979
1554779893689,1.733,121.4,0.00557,0.417,0.281974566
1554779893736,1.78,121.4,0.00557,0.417,0.281974566
1554779893782,1.826,121.4,0.00557,0.417,0.281974566
1554779893828,1.872,121.4,0.00557,0.417,0.281974566
1554779893889,1.933,121.4,0.00552,0.416,0.278773248
1554779893935,1.979,121.4,0.00552,0.416,0.278773248
1554779893981,2.025,121.4,0.00552,0.416,0.278773248
1554779894027,2.071,121.4,0.00552,0.416,0.278773248
1554779894089,2.133,121.3,0.00557,0.419,0.283093579
1554779894135,2.179,121.3,0.00557,0.419,0.283093579
1554779894181,2.225,121.3,0.00557,0.419,0.283093579
1554779894227,2.271,121.3,0.00557,0.419,0.283093579
1554779894288,2.332,121.3,0.00556,0.422,0.284608616
1554779894334,2.378,121.3,0.00556,0.422,0.284608616
1554779894380,2.424,121.3,0.00556,0.422,0.284608616
1554779894427,2.471,121.3,0.00556,0.422,0.284608616
1554779894489,2.533,121.4,0.00557,0.422,0.285355556
1554779894535,2.579,121.4,0.00557,0.422,0.285355556
1554779894581,2.625,121.4,0.00557,0.422,0.285355556
1554779894627,2.671,121.4,0.00557,0.422,0.285355556
1554779894688,2.732,121.4,0.00557,0.42,0.28400316
1554779894734,2.778,121.4,0.00557,0.42,0.28400316
1554779894780,2.824,121.4,0.00557,0.42,0.28400316
1554779894826,2.87,121.4,0.00557,0.42,0.28400316
1554779894889,2.933,121.3,0.00559,0.421,0.285466207
1554779894935,2.979,121.3,0.00559,0.421,0.285466207
1554779894981,3.025,121.3,0.00559,0.421,0.285466207
1554779895027,3.071,121.3,0.00559,0.421,0.285466207
1554779895089,3.133,121.3,0.0056,0.42,0.2852976
1554779895135,3.179,121.3,0.0056,0.42,0.2852976
1554779895181,3.225,121.3,0.0056,0.42,0.2852976
1554779895227,3.271,121.3,0.0056,0.42,0.2852976
1554779895289,3.333,121.3,0.00562,0.423,0.288361638
1554779895335,3.379,121.3,0.00562,0.423,0.288361638
1554779895381,3.425,121.3,0.00562,0.423,0.288361638
1554779895427,3.471,121.3,0.00562,0.423,0.288361638
1554779895488,3.532,121.4,0.00564,0.42,0.28757232
1554779895534,3.578,121.4,0.00564,0.42,0.28757232
1554779895580,3.624,121.4,0.00564,0.42,0.28757232
1554779895626,3.67,121.4,0.00564,0.42,0.28757232
1554779895689,3.733,121.4,0.0056,0.42,0.2855328
1554779895735,3.779,121.4,0.0056,0.42,0.2855328
1554779895781,3.825,121.4,0.0056,0.42,0.2855328
1554779895827,3.871,121.4,0.0056,0.42,0.2855328
1554779895888,3.932,121.3,0.00562,0.42,0.28631652
1554779895934,3.978,121.3,0.00562,0.42,0.28631652
1554779895980,4.024,121.3,0.00562,0.42,0.28631652
1554779896026,4.07,121.3,0.00562,0.42,0.28631652
1554779896089,4.133,121.3,0.00563,0.419,0.286143061
1554779896135,4.179,121.3,0.00563,0.419,0.286143061
1554779896181,4.225,121.3,0.00563,0.419,0.286143061
1554779896227,4.271,121.3,0.00563,0.419,0.286143061
1554779896288,4.332,121.3,0.0056,0.419,0.28461832
1554779896334,4.378,121.3,0.0056,0.419,0.28461832
1554779896380,4.424,121.3,0.0056,0.419,0.28461832
1554779896427,4.471,121.3,0.0056,0.419,0.28461832
1554779896489,4.533,121.4,0.00554,0.423,0.284491188
1554779896535,4.579,121.4,0.00554,0.423,0.284491188
1554779896581,4.625,121.4,0.00554,0.423,0.284491188
1554779896627,4.671,121.4,0.00554,0.423,0.284491188
1554779896689,4.733,121.4,0.00552,0.425,0.2848044
1554779896735,4.779,121.4,0.00552,0.425,0.2848044
1554779896781,4.825,121.4,0.00552,0.425,0.2848044
1554779896827,4.871,121.4,0.00552,0.425,0.2848044
1554779896888,4.932,121.4,0.00554,0.42,0.28247352
1554779896934,4.978,121.4,0.00554,0.42,0.28247352
1554779896980,5.024,121.4,0.00554,0.42,0.28247352
1554779897026,5.07,121.4,0.00554,0.42,0.28247352
1554779897089,5.133,121.4,0.00556,0.42,0.28349328
1554779897135,5.179,121.4,0.00556,0.42,0.28349328
1554779897181,5.225,121.4,0.00556,0.42,0.28349328
1554779897227,5.271,121.4,0.00556,0.42,0.28349328
1554779897288,5.332,121.4,0.00555,0.421,0.28365717
1554779897335,5.379,121.4,0.00555,0.421,0.28365717
1554779897381,5.425,121.4,0.00555,0.421,0.28365717
1554779897427,5.471,121.4,0.00555,0.421,0.28365717
1554779897488,5.532,121.4,0.00553,0.422,0.283306324
1554779897534,5.578,121.4,0.00553,0.422,0.283306324
1554779897580,5.624,121.4,0.00553,0.422,0.283306324
1554779897626,5.67,121.4,0.00553,0.422,0.283306324
1554779897688,5.732,121.4,0.00557,0.416,0.281298368
1554779897735,5.779,121.4,0.00557,0.416,0.281298368
1554779897781,5.825,121.4,0.00557,0.416,0.281298368
1554779897827,5.871,121.4,0.00557,0.416,0.281298368
1554779897888,5.932,121.4,0.00556,0.418,0.282143312
1554779897934,5.978,121.4,0.00556,0.418,0.282143312
1554779897980,6.024,121.4,0.00556,0.418,0.282143312
1554779898026,6.07,121.4,0.00556,0.418,0.282143312
1554779898088,6.132,121.4,0.0056,0.417,0.28349328
1554779898134,6.178,121.4,0.0056,0.417,0.28349328
1554779898180,6.224,121.4,0.0056,0.417,0.28349328
1554779898226,6.271,121.4,0.0056,0.417,0.28349328
1554779898288,6.332,121.4,0.00558,0.42,0.28451304
1554779898334,6.378,121.4,0.00558,0.42,0.28451304
1554779898380,6.424,121.4,0.00558,0.42,0.28451304
1554779898426,6.47,121.4,0.00558,0.42,0.28451304
1554779898488,6.532,121.4,0.0056,0.418,0.28417312
1554779898534,6.578,121.4,0.0056,0.418,0.28417312
1554779898580,6.625,121.4,0.0056,0.418,0.28417312
1554779898627,6.671,121.4,0.0056,0.418,0.28417312
1554779898688,6.732,121.4,0.00561,0.415,0.28263741
1554779898734,6.778,121.4,0.00561,0.415,0.28263741
1554779898780,6.824,121.4,0.00561,0.415,0.28263741
1554779898826,6.87,121.4,0.00561,0.415,0.28263741
