# Mon Apr 08 20:27:50 2019
abstime,time_stamp,volt,curr,pf,mul
1554780470348,0.081,121.4,0.00591,0.425,0.30492645
1554780470395,0.128,121.4,0.00591,0.425,0.30492645
1554780470453,0.186,121.4,0.00564,0.423,0.289626408
1554780470499,0.232,121.4,0.00564,0.423,0.289626408
1554780470545,0.278,121.4,0.00564,0.423,0.289626408
1554780470590,0.323,121.4,0.00564,0.423,0.289626408
1554780470654,0.387,121.4,0.00565,0.421,0.28876811
1554780470699,0.432,121.4,0.00565,0.421,0.28876811
1554780470744,0.477,121.4,0.00565,0.421,0.28876811
1554780470789,0.522,121.4,0.00565,0.421,0.28876811
1554780470853,0.586,121.4,0.00566,0.423,0.290653452
1554780470899,0.632,121.4,0.00566,0.423,0.290653452
1554780470945,0.678,121.4,0.00566,0.423,0.290653452
1554780470991,0.724,121.4,0.00566,0.423,0.290653452
1554780471053,0.786,121.4,0.00566,0.423,0.290653452
1554780471099,0.832,121.4,0.00566,0.423,0.290653452
1554780471146,0.879,121.4,0.00566,0.423,0.290653452
1554780471192,0.925,121.4,0.00566,0.423,0.290653452
1554780471253,0.986,121.4,0.00563,0.422,0.288429404
1554780471299,1.032,121.4,0.00563,0.422,0.288429404
1554780471345,1.078,121.4,0.00563,0.422,0.288429404
1554780471391,1.124,121.4,0.00563,0.422,0.288429404
1554780471453,1.186,121.4,0.00564,0.422,0.288941712
1554780471499,1.232,121.4,0.00564,0.422,0.288941712
1554780471545,1.279,121.4,0.00564,0.422,0.288941712
1554780471592,1.325,121.4,0.00564,0.422,0.288941712
1554780471653,1.386,121.4,0.00562,0.423,0.288599364
1554780471699,1.432,121.4,0.00562,0.423,0.288599364
1554780471745,1.478,121.4,0.00562,0.423,0.288599364
1554780471791,1.524,121.4,0.00562,0.423,0.288599364
1554780471853,1.586,121.5,0.0056,0.424,0.2884896
1554780471899,1.632,121.5,0.0056,0.424,0.2884896
1554780471945,1.678,121.5,0.0056,0.424,0.2884896
1554780471991,1.724,121.5,0.0056,0.424,0.2884896
1554780472054,1.787,121.5,0.00558,0.422,0.28610334
1554780472100,1.833,121.5,0.00558,0.422,0.28610334
1554780472146,1.879,121.5,0.00558,0.422,0.28610334
1554780472192,1.925,121.5,0.00558,0.422,0.28610334
1554780472253,1.986,121.4,0.00561,0.419,0.285361626
1554780472299,2.032,121.4,0.00561,0.419,0.285361626
1554780472345,2.078,121.4,0.00561,0.419,0.285361626
1554780472391,2.124,121.4,0.00561,0.419,0.285361626
1554780472452,2.185,121.4,0.00558,0.425,0.2879001
1554780472498,2.231,121.4,0.00558,0.425,0.2879001
1554780472544,2.277,121.4,0.00558,0.425,0.2879001
1554780472590,2.323,121.4,0.00558,0.425,0.2879001
1554780472653,2.386,121.5,0.00556,0.421,0.28440234
1554780472699,2.432,121.5,0.00556,0.421,0.28440234
1554780472745,2.478,121.5,0.00556,0.421,0.28440234
1554780472791,2.524,121.5,0.00556,0.421,0.28440234
1554780472853,2.586,121.5,0.00555,0.423,0.285239475
1554780472899,2.632,121.5,0.00555,0.423,0.285239475
1554780472945,2.678,121.5,0.00555,0.423,0.285239475
1554780472991,2.724,121.5,0.00555,0.423,0.285239475
1554780473053,2.786,121.5,0.00554,0.422,0.28405242
1554780473099,2.832,121.5,0.00554,0.422,0.28405242
1554780473145,2.879,121.5,0.00554,0.422,0.28405242
1554780473192,2.925,121.5,0.00554,0.422,0.28405242
1554780473253,2.986,121.5,0.00557,0.422,0.28559061
1554780473298,3.032,121.5,0.00557,0.422,0.28559061
1554780473345,3.078,121.5,0.00557,0.422,0.28559061
1554780473391,3.124,121.5,0.00557,0.422,0.28559061
1554780473453,3.186,121.4,0.0056,0.421,0.28621264
1554780473499,3.232,121.4,0.0056,0.421,0.28621264
1554780473546,3.279,121.4,0.0056,0.421,0.28621264
1554780473592,3.325,121.4,0.0056,0.421,0.28621264
1554780473653,3.386,121.5,0.00558,0.422,0.28610334
1554780473699,3.432,121.5,0.00558,0.422,0.28610334
1554780473745,3.478,121.5,0.00558,0.422,0.28610334
1554780473791,3.524,121.5,0.00558,0.422,0.28610334
1554780473853,3.586,121.5,0.0056,0.421,0.2864484
1554780473899,3.632,121.5,0.0056,0.421,0.2864484
1554780473946,3.679,121.5,0.0056,0.421,0.2864484
1554780473992,3.725,121.5,0.0056,0.421,0.2864484
1554780474053,3.786,121.5,0.00562,0.423,0.28883709
1554780474099,3.832,121.5,0.00562,0.423,0.28883709
1554780474145,3.878,121.5,0.00562,0.423,0.28883709
1554780474191,3.924,121.5,0.00562,0.423,0.28883709
1554780474253,3.986,121.4,0.00556,0.424,0.286193216
1554780474299,4.032,121.4,0.00556,0.424,0.286193216
1554780474345,4.078,121.4,0.00556,0.424,0.286193216
1554780474391,4.124,121.4,0.00556,0.424,0.286193216
1554780474452,4.185,121.4,0.00568,0.42,0.28961184
1554780474499,4.232,121.4,0.00568,0.42,0.28961184
1554780474545,4.278,121.4,0.00568,0.42,0.28961184
1554780474591,4.324,121.4,0.00568,0.42,0.28961184
1554780474653,4.386,121.4,0.0057,0.419,0.28993962
1554780474699,4.432,121.4,0.0057,0.419,0.28993962
1554780474745,4.478,121.4,0.0057,0.419,0.28993962
1554780474791,4.524,121.4,0.0057,0.419,0.28993962
1554780474853,4.586,121.4,0.00563,0.425,0.29047985
1554780474898,4.631,121.4,0.00563,0.425,0.29047985
1554780474944,4.677,121.4,0.00563,0.425,0.29047985
1554780474991,4.724,121.4,0.00563,0.425,0.29047985
1554780475053,4.786,121.4,0.00561,0.423,0.288085842
1554780475099,4.832,121.4,0.00561,0.423,0.288085842
1554780475145,4.878,121.4,0.00561,0.423,0.288085842
1554780475191,4.924,121.4,0.00561,0.423,0.288085842
1554780475253,4.986,121.4,0.0056,0.424,0.28825216
1554780475299,5.032,121.4,0.0056,0.424,0.28825216
1554780475345,5.079,121.4,0.0056,0.424,0.28825216
1554780475392,5.125,121.4,0.0056,0.424,0.28825216
1554780475453,5.186,121.4,0.0056,0.425,0.288932
1554780475499,5.232,121.4,0.0056,0.425,0.288932
1554780475545,5.278,121.4,0.0056,0.425,0.288932
1554780475591,5.324,121.4,0.0056,0.425,0.288932
1554780475653,5.386,121.4,0.00559,0.422,0.286380172
1554780475699,5.432,121.4,0.00559,0.422,0.286380172
1554780475745,5.478,121.4,0.00559,0.422,0.286380172
1554780475791,5.524,121.4,0.00559,0.422,0.286380172
1554780475853,5.586,121.4,0.00559,0.423,0.287058798
1554780475899,5.632,121.4,0.00559,0.423,0.287058798
1554780475946,5.679,121.4,0.00559,0.423,0.287058798
1554780475992,5.725,121.4,0.00559,0.423,0.287058798
1554780476053,5.786,121.4,0.00559,0.424,0.287737424
1554780476099,5.832,121.4,0.00559,0.424,0.287737424
1554780476145,5.878,121.4,0.00559,0.424,0.287737424
1554780476191,5.924,121.4,0.00559,0.424,0.287737424
1554780476252,5.985,121.4,0.00556,0.422,0.284843248
1554780476298,6.031,121.4,0.00556,0.422,0.284843248
1554780476344,6.077,121.4,0.00556,0.422,0.284843248
1554780476391,6.124,121.4,0.00556,0.422,0.284843248
1554780476453,6.186,121.4,0.00559,0.422,0.286380172
1554780476499,6.232,121.4,0.00559,0.422,0.286380172
1554780476545,6.278,121.4,0.00559,0.422,0.286380172
1554780476591,6.324,121.4,0.00559,0.422,0.286380172
1554780476652,6.385,121.4,0.00557,0.423,0.286031754
1554780476699,6.432,121.4,0.00557,0.423,0.286031754
1554780476745,6.478,121.4,0.00557,0.423,0.286031754
1554780476791,6.524,121.4,0.00557,0.423,0.286031754
1554780476853,6.586,121.5,0.00555,0.421,0.283890825
1554780476899,6.632,121.5,0.00555,0.421,0.283890825
1554780476945,6.678,121.5,0.00555,0.421,0.283890825
1554780476991,6.724,121.5,0.00555,0.421,0.283890825
1554780477052,6.785,121.5,0.00556,0.421,0.28440234
1554780477098,6.831,121.5,0.00556,0.421,0.28440234
1554780477144,6.877,121.5,0.00556,0.421,0.28440234
1554780477191,6.924,121.5,0.00556,0.421,0.28440234
1554780477253,6.986,121.5,0.00554,0.424,0.28539864
1554780477299,7.032,121.5,0.00554,0.424,0.28539864
1554780477345,7.078,121.5,0.00554,0.424,0.28539864
1554780477391,7.124,121.5,0.00554,0.424,0.28539864
1554780477452,7.185,121.5,0.00554,0.423,0.28472553
1554780477498,7.231,121.5,0.00554,0.423,0.28472553
1554780477544,7.277,121.5,0.00554,0.423,0.28472553
1554780477591,7.324,121.5,0.00554,0.423,0.28472553
1554780477653,7.386,121.5,0.00558,0.423,0.28678131
1554780477699,7.432,121.5,0.00558,0.423,0.28678131
1554780477745,7.478,121.5,0.00558,0.423,0.28678131
1554780477791,7.524,121.5,0.00558,0.423,0.28678131
1554780477852,7.586,121.5,0.00562,0.42,0.2867886
1554780477898,7.631,121.5,0.00562,0.42,0.2867886
1554780477945,7.678,121.5,0.00562,0.42,0.2867886
1554780477991,7.724,121.5,0.00562,0.42,0.2867886
1554780478053,7.786,121.5,0.00562,0.42,0.2867886
1554780478100,7.833,121.5,0.00562,0.42,0.2867886
1554780478146,7.879,121.5,0.00562,0.42,0.2867886
1554780478192,7.925,121.5,0.00562,0.42,0.2867886
1554780478253,7.986,121.4,0.00559,0.421,0.285701546
1554780478299,8.032,121.4,0.00559,0.421,0.285701546
1554780478345,8.078,121.4,0.00559,0.421,0.285701546
1554780478391,8.124,121.4,0.00559,0.421,0.285701546
1554780478452,8.185,121.4,0.00564,0.419,0.286887624
1554780478498,8.231,121.4,0.00564,0.419,0.286887624
1554780478544,8.277,121.4,0.00564,0.419,0.286887624
1554780478590,8.323,121.4,0.00564,0.419,0.286887624
1554780478653,8.386,121.4,0.00567,0.422,0.290478636
1554780478699,8.432,121.4,0.00567,0.422,0.290478636
1554780478745,8.478,121.4,0.00567,0.422,0.290478636
1554780478791,8.524,121.4,0.00567,0.422,0.290478636
1554780478852,8.585,121.4,0.00568,0.42,0.28961184
1554780478898,8.631,121.4,0.00568,0.42,0.28961184
1554780478944,8.677,121.4,0.00568,0.42,0.28961184
1554780478991,8.724,121.4,0.00568,0.42,0.28961184
1554780479053,8.786,121.4,0.00566,0.418,0.287217832
1554780479099,8.832,121.4,0.00566,0.418,0.287217832
1554780479145,8.878,121.4,0.00566,0.418,0.287217832
1554780479191,8.924,121.4,0.00566,0.418,0.287217832
1554780479252,8.985,121.4,0.0057,0.417,0.28855566
1554780479298,9.031,121.4,0.0057,0.417,0.28855566
1554780479344,9.077,121.4,0.0057,0.417,0.28855566
1554780479391,9.124,121.4,0.0057,0.417,0.28855566
1554780479453,9.186,121.3,0.00568,0.416,0.286617344
1554780479499,9.232,121.3,0.00568,0.416,0.286617344
1554780479545,9.278,121.3,0.00568,0.416,0.286617344
1554780479592,9.325,121.3,0.00568,0.416,0.286617344
1554780479653,9.386,121.4,0.00567,0.42,0.28910196
1554780479699,9.432,121.4,0.00567,0.42,0.28910196
1554780479745,9.478,121.4,0.00567,0.42,0.28910196
1554780479791,9.524,121.4,0.00567,0.42,0.28910196
1554780479852,9.586,121.4,0.00562,0.421,0.287234828
1554780479899,9.632,121.4,0.00562,0.421,0.287234828
1554780479945,9.678,121.4,0.00562,0.421,0.287234828
1554780479991,9.724,121.4,0.00562,0.421,0.287234828
1554780480052,9.785,121.4,0.0056,0.419,0.28485296
1554780480098,9.831,121.4,0.0056,0.419,0.28485296
1554780480144,9.877,121.4,0.0056,0.419,0.28485296
1554780480190,9.923,121.4,0.0056,0.419,0.28485296
1554780480252,9.985,121.4,0.0056,0.419,0.28485296
1554780480298,10.032,121.4,0.0056,0.419,0.28485296
1554780480345,10.078,121.4,0.0056,0.419,0.28485296
1554780480391,10.124,121.4,0.0056,0.419,0.28485296
1554780480453,10.186,121.4,0.0056,0.421,0.28621264
1554780480499,10.232,121.4,0.0056,0.421,0.28621264
1554780480545,10.278,121.4,0.0056,0.421,0.28621264
1554780480592,10.325,121.4,0.0056,0.421,0.28621264
1554780480653,10.386,121.4,0.00558,0.421,0.285190452
1554780480699,10.432,121.4,0.00558,0.421,0.285190452
1554780480745,10.478,121.4,0.00558,0.421,0.285190452
