# Mon Apr 08 20:03:46 2019
abstime,time_stamp,volt,curr,pf,mul
1554779026551,0.08,121.3,0.00631,0.421,0.322234663
1554779026599,0.129,121.3,0.00581,0.418,0.294586754
1554779026645,0.174,121.3,0.00581,0.418,0.294586754
1554779026691,0.22,121.3,0.00581,0.418,0.294586754
1554779026737,0.266,121.3,0.00581,0.418,0.294586754
1554779026799,0.328,121.3,0.00581,0.416,0.293177248
1554779026845,0.374,121.3,0.00581,0.416,0.293177248
1554779026890,0.419,121.3,0.00581,0.416,0.293177248
1554779026935,0.464,121.3,0.00581,0.416,0.293177248
1554779026999,0.528,121.3,0.00579,0.418,0.293572686
1554779027045,0.574,121.3,0.00579,0.418,0.293572686
1554779027091,0.62,121.3,0.00579,0.418,0.293572686
1554779027137,0.666,121.3,0.00579,0.418,0.293572686
1554779027200,0.729,121.3,0.00576,0.416,0.290654208
1554779027246,0.775,121.3,0.00576,0.416,0.290654208
1554779027292,0.821,121.3,0.00576,0.416,0.290654208
1554779027338,0.867,121.3,0.00576,0.416,0.290654208
1554779027399,0.928,121.3,0.0057,0.419,0.28970079
1554779027445,0.974,121.3,0.0057,0.419,0.28970079
1554779027491,1.02,121.3,0.0057,0.419,0.28970079
1554779027537,1.066,121.3,0.0057,0.419,0.28970079
1554779027599,1.128,121.3,0.0057,0.419,0.28970079
1554779027645,1.174,121.3,0.0057,0.419,0.28970079
1554779027691,1.22,121.3,0.0057,0.419,0.28970079
1554779027737,1.266,121.3,0.0057,0.419,0.28970079
1554779027799,1.328,121.3,0.00576,0.416,0.290654208
1554779027845,1.374,121.3,0.00576,0.416,0.290654208
1554779027891,1.42,121.3,0.00576,0.416,0.290654208
1554779027937,1.466,121.3,0.00576,0.416,0.290654208
1554779027999,1.528,121.3,0.00576,0.416,0.290654208
1554779028044,1.573,121.3,0.00576,0.416,0.290654208
1554779028091,1.62,121.3,0.00576,0.416,0.290654208
1554779028137,1.666,121.3,0.00576,0.416,0.290654208
1554779028199,1.728,121.4,0.00576,0.415,0.29019456
1554779028245,1.774,121.4,0.00576,0.415,0.29019456
1554779028291,1.82,121.4,0.00576,0.415,0.29019456
1554779028337,1.866,121.4,0.00576,0.415,0.29019456
1554779028399,1.928,121.3,0.00579,0.414,0.290763378
1554779028444,1.973,121.3,0.00579,0.414,0.290763378
1554779028491,2.02,121.3,0.00579,0.414,0.290763378
1554779028537,2.066,121.3,0.00579,0.414,0.290763378
