# Mon Apr 08 22:51:53 2019
abstime,time_stamp,volt,curr,pf,mul
1554789114053,0.081,121.1,0.00575,0.424,0.2952418
1554789114100,0.128,121.1,0.00575,0.424,0.2952418
1554789114146,0.174,121.1,0.00575,0.424,0.2952418
1554789114200,0.228,121.1,0.00577,0.422,0.294871234
1554789114246,0.274,121.1,0.00577,0.422,0.294871234
1554789114292,0.32,121.1,0.00577,0.422,0.294871234
1554789114337,0.365,121.1,0.00577,0.422,0.294871234
1554789114399,0.427,121.1,0.00575,0.42,0.2924565
1554789114445,0.473,121.1,0.00575,0.42,0.2924565
1554789114491,0.519,121.1,0.00575,0.42,0.2924565
1554789114536,0.564,121.1,0.00575,0.42,0.2924565
1554789114599,0.627,121.1,0.00573,0.422,0.292827066
1554789114645,0.673,121.1,0.00573,0.422,0.292827066
1554789114691,0.719,121.1,0.00573,0.422,0.292827066
1554789114737,0.765,121.1,0.00573,0.422,0.292827066
1554789114799,0.827,121.1,0.00575,0.422,0.29384915
1554789114845,0.873,121.1,0.00575,0.422,0.29384915
1554789114890,0.919,121.1,0.00575,0.422,0.29384915
1554789114937,0.965,121.1,0.00575,0.422,0.29384915
1554789114999,1.027,121.1,0.00577,0.421,0.294172487
1554789115045,1.073,121.1,0.00577,0.421,0.294172487
1554789115091,1.119,121.1,0.00577,0.421,0.294172487
1554789115137,1.165,121.1,0.00577,0.421,0.294172487
1554789115199,1.227,121.2,0.00577,0.419,0.293016756
1554789115244,1.272,121.2,0.00577,0.419,0.293016756
1554789115290,1.318,121.2,0.00577,0.419,0.293016756
1554789115336,1.365,121.2,0.00577,0.419,0.293016756
1554789115399,1.427,121.1,0.00575,0.422,0.29384915
1554789115445,1.473,121.1,0.00575,0.422,0.29384915
1554789115491,1.519,121.1,0.00575,0.422,0.29384915
1554789115537,1.565,121.1,0.00575,0.422,0.29384915
1554789115599,1.627,121.1,0.00572,0.419,0.290237948
1554789115645,1.673,121.1,0.00572,0.419,0.290237948
1554789115692,1.72,121.1,0.00572,0.419,0.290237948
1554789115737,1.765,121.1,0.00572,0.419,0.290237948
1554789115798,1.826,121.1,0.00573,0.419,0.290745357
1554789115844,1.872,121.1,0.00573,0.419,0.290745357
1554789115890,1.918,121.1,0.00573,0.419,0.290745357
1554789115936,1.964,121.1,0.00573,0.419,0.290745357
1554789115999,2.027,121.1,0.00569,0.422,0.290782898
1554789116045,2.073,121.1,0.00569,0.422,0.290782898
1554789116091,2.119,121.1,0.00569,0.422,0.290782898
1554789116137,2.165,121.1,0.00569,0.422,0.290782898
1554789116198,2.226,121.1,0.0057,0.421,0.29060367
1554789116244,2.272,121.1,0.0057,0.421,0.29060367
1554789116290,2.318,121.1,0.0057,0.421,0.29060367
1554789116336,2.364,121.1,0.0057,0.421,0.29060367
1554789116398,2.427,121.1,0.00568,0.42,0.28889616
1554789116444,2.472,121.1,0.00568,0.42,0.28889616
1554789116490,2.518,121.1,0.00568,0.42,0.28889616
1554789116536,2.565,121.1,0.00568,0.42,0.28889616
1554789116599,2.627,121.1,0.00573,0.418,0.290051454
1554789116645,2.673,121.1,0.00573,0.418,0.290051454
1554789116691,2.719,121.1,0.00573,0.418,0.290051454
1554789116737,2.765,121.1,0.00573,0.418,0.290051454
1554789116798,2.826,121.1,0.00568,0.42,0.28889616
1554789116844,2.872,121.1,0.00568,0.42,0.28889616
1554789116890,2.918,121.1,0.00568,0.42,0.28889616
1554789116936,2.964,121.1,0.00568,0.42,0.28889616
1554789116999,3.027,121.1,0.00567,0.421,0.289074177
1554789117045,3.073,121.1,0.00567,0.421,0.289074177
1554789117091,3.119,121.1,0.00567,0.421,0.289074177
1554789117137,3.165,121.1,0.00567,0.421,0.289074177
1554789117198,3.226,121.0,0.00567,0.422,0.28952154
1554789117244,3.272,121.0,0.00567,0.422,0.28952154
1554789117290,3.319,121.0,0.00567,0.422,0.28952154
1554789117336,3.365,121.0,0.00567,0.422,0.28952154
1554789117399,3.427,121.0,0.0057,0.419,0.2889843
1554789117445,3.473,121.0,0.0057,0.419,0.2889843
1554789117491,3.519,121.0,0.0057,0.419,0.2889843
1554789117537,3.565,121.0,0.0057,0.419,0.2889843
1554789117598,3.626,121.0,0.00571,0.419,0.28949129
1554789117644,3.672,121.0,0.00571,0.419,0.28949129
1554789117690,3.718,121.0,0.00571,0.419,0.28949129
1554789117736,3.764,121.0,0.00571,0.419,0.28949129
1554789117798,3.826,121.0,0.00572,0.421,0.29138252
1554789117845,3.873,121.0,0.00572,0.421,0.29138252
1554789117891,3.919,121.0,0.00572,0.421,0.29138252
1554789117937,3.965,121.0,0.00572,0.421,0.29138252
1554789117998,4.026,121.0,0.00575,0.42,0.292215
1554789118044,4.072,121.0,0.00575,0.42,0.292215
1554789118090,4.118,121.0,0.00575,0.42,0.292215
1554789118136,4.164,121.0,0.00575,0.42,0.292215
1554789118198,4.226,121.1,0.00576,0.421,0.293662656
1554789118244,4.272,121.1,0.00576,0.421,0.293662656
1554789118290,4.318,121.1,0.00576,0.421,0.293662656
1554789118336,4.364,121.1,0.00576,0.421,0.293662656
1554789118398,4.426,121.1,0.00574,0.42,0.29194788
1554789118444,4.472,121.1,0.00574,0.42,0.29194788
1554789118489,4.517,121.1,0.00574,0.42,0.29194788
1554789118536,4.564,121.1,0.00574,0.42,0.29194788
