# Mon Apr 08 21:44:11 2019
abstime,time_stamp,volt,curr,pf,mul
1554785052061,0.08,121.3,0.00599,0.425,0.308799475
1554785052109,0.128,121.3,0.00599,0.425,0.308799475
1554785052155,0.174,121.3,0.00599,0.425,0.308799475
1554785052201,0.22,121.3,0.00563,0.425,0.290240575
1554785052247,0.266,121.3,0.00563,0.425,0.290240575
1554785052292,0.311,121.3,0.00563,0.425,0.290240575
1554785052338,0.357,121.3,0.00563,0.425,0.290240575
1554785052390,0.409,121.3,0.00567,0.424,0.291614904
1554785052435,0.454,121.3,0.00567,0.424,0.291614904
1554785052481,0.5,121.3,0.00567,0.424,0.291614904
1554785052527,0.546,121.3,0.00567,0.424,0.291614904
1554785052590,0.609,121.3,0.00567,0.421,0.289551591
1554785052636,0.655,121.3,0.00567,0.421,0.289551591
1554785052682,0.701,121.3,0.00567,0.421,0.289551591
1554785052728,0.747,121.3,0.00567,0.421,0.289551591
1554785052790,0.809,121.3,0.00568,0.424,0.292129216
1554785052836,0.855,121.3,0.00568,0.424,0.292129216
1554785052882,0.901,121.3,0.00568,0.424,0.292129216
1554785052928,0.947,121.3,0.00568,0.424,0.292129216
1554785052990,1.009,121.3,0.00569,0.422,0.291263134
1554785053036,1.055,121.3,0.00569,0.422,0.291263134
1554785053082,1.101,121.3,0.00569,0.422,0.291263134
1554785053128,1.147,121.3,0.00569,0.422,0.291263134
1554785053190,1.209,121.3,0.00575,0.419,0.292242025
1554785053236,1.255,121.3,0.00575,0.419,0.292242025
1554785053282,1.301,121.3,0.00575,0.419,0.292242025
1554785053328,1.347,121.3,0.00575,0.419,0.292242025
1554785053390,1.409,121.3,0.00572,0.421,0.292104956
1554785053436,1.455,121.3,0.00572,0.421,0.292104956
1554785053482,1.501,121.3,0.00572,0.421,0.292104956
1554785053528,1.547,121.3,0.00572,0.421,0.292104956
1554785053590,1.609,121.2,0.0057,0.424,0.29291616
1554785053636,1.655,121.2,0.0057,0.424,0.29291616
1554785053682,1.701,121.2,0.0057,0.424,0.29291616
1554785053729,1.748,121.2,0.0057,0.424,0.29291616
1554785053790,1.809,121.2,0.00572,0.425,0.2946372
1554785053836,1.855,121.2,0.00572,0.425,0.2946372
1554785053882,1.901,121.2,0.00572,0.425,0.2946372
1554785053928,1.947,121.2,0.00572,0.425,0.2946372
1554785053990,2.009,121.2,0.00571,0.424,0.293430048
1554785054036,2.055,121.2,0.00571,0.424,0.293430048
1554785054082,2.101,121.2,0.00571,0.424,0.293430048
1554785054128,2.147,121.2,0.00571,0.424,0.293430048
1554785054189,2.208,121.2,0.00572,0.425,0.2946372
1554785054235,2.254,121.2,0.00572,0.425,0.2946372
1554785054281,2.3,121.2,0.00572,0.425,0.2946372
1554785054327,2.346,121.2,0.00572,0.425,0.2946372
1554785054390,2.409,121.1,0.00571,0.423,0.292496463
1554785054436,2.455,121.1,0.00571,0.423,0.292496463
1554785054482,2.501,121.1,0.00571,0.423,0.292496463
1554785054528,2.547,121.1,0.00571,0.423,0.292496463
1554785054590,2.609,121.2,0.00575,0.425,0.2961825
1554785054636,2.655,121.2,0.00575,0.425,0.2961825
1554785054682,2.701,121.2,0.00575,0.425,0.2961825
1554785054729,2.748,121.2,0.00575,0.425,0.2961825
1554785054789,2.808,121.2,0.00573,0.423,0.293763348
1554785054836,2.855,121.2,0.00573,0.423,0.293763348
1554785054882,2.901,121.2,0.00573,0.423,0.293763348
1554785054928,2.947,121.2,0.00573,0.423,0.293763348
1554785054990,3.009,121.2,0.00571,0.423,0.292737996
1554785055036,3.055,121.2,0.00571,0.423,0.292737996
1554785055083,3.102,121.2,0.00571,0.423,0.292737996
1554785055130,3.149,121.2,0.00571,0.423,0.292737996
1554785055190,3.209,121.2,0.00572,0.423,0.293250672
1554785055236,3.255,121.2,0.00572,0.423,0.293250672
1554785055282,3.301,121.2,0.00572,0.423,0.293250672
1554785055328,3.347,121.2,0.00572,0.423,0.293250672
1554785055390,3.409,121.2,0.00571,0.422,0.292045944
1554785055436,3.455,121.2,0.00571,0.422,0.292045944
1554785055483,3.502,121.2,0.00571,0.422,0.292045944
1554785055529,3.548,121.2,0.00571,0.422,0.292045944
1554785055590,3.609,121.2,0.00576,0.422,0.294603264
1554785055636,3.655,121.2,0.00576,0.422,0.294603264
1554785055682,3.701,121.2,0.00576,0.422,0.294603264
1554785055728,3.747,121.2,0.00576,0.422,0.294603264
1554785055790,3.809,121.2,0.00579,0.418,0.293330664
