# Mon Apr 08 19:52:59 2019
abstime,time_stamp,volt,curr,pf,mul
1554778380085,0.086,121.4,0.00573,0.423,0.294248106
1554778380132,0.133,121.4,0.00573,0.423,0.294248106
1554778380178,0.179,121.4,0.00573,0.423,0.294248106
1554778380224,0.225,121.4,0.00573,0.423,0.294248106
1554778380279,0.28,121.4,0.00574,0.422,0.294064792
1554778380325,0.326,121.4,0.00574,0.422,0.294064792
1554778380371,0.372,121.4,0.00574,0.422,0.294064792
1554778380416,0.417,121.4,0.00574,0.422,0.294064792
1554778380479,0.48,121.4,0.00571,0.421,0.291834674
1554778380524,0.525,121.4,0.00571,0.421,0.291834674
1554778380570,0.571,121.4,0.00571,0.421,0.291834674
1554778380615,0.616,121.4,0.00571,0.421,0.291834674
1554778380679,0.68,121.4,0.00572,0.421,0.292345768
1554778380726,0.727,121.4,0.00572,0.421,0.292345768
1554778380772,0.773,121.4,0.00572,0.421,0.292345768
1554778380818,0.819,121.4,0.00572,0.421,0.292345768
1554778380879,0.88,121.4,0.00574,0.421,0.293367956
1554778380925,0.926,121.4,0.00574,0.421,0.293367956
1554778380971,0.972,121.4,0.00574,0.421,0.293367956
1554778381017,1.018,121.4,0.00574,0.421,0.293367956
1554778381079,1.08,121.4,0.00572,0.421,0.292345768
1554778381125,1.126,121.4,0.00572,0.421,0.292345768
1554778381171,1.172,121.4,0.00572,0.421,0.292345768
1554778381218,1.219,121.4,0.00572,0.421,0.292345768
1554778381280,1.281,121.4,0.00577,0.421,0.294901238
1554778381326,1.327,121.4,0.00577,0.421,0.294901238
1554778381372,1.373,121.4,0.00577,0.421,0.294901238
1554778381418,1.419,121.4,0.00577,0.421,0.294901238
1554778381479,1.48,121.4,0.00575,0.422,0.2945771
1554778381525,1.526,121.4,0.00575,0.422,0.2945771
1554778381571,1.572,121.4,0.00575,0.422,0.2945771
1554778381618,1.619,121.4,0.00575,0.422,0.2945771
1554778381680,1.681,121.4,0.00577,0.422,0.295601716
1554778381726,1.727,121.4,0.00577,0.422,0.295601716
1554778381772,1.773,121.4,0.00577,0.422,0.295601716
1554778381818,1.819,121.4,0.00577,0.422,0.295601716
1554778381879,1.88,121.4,0.00579,0.424,0.298032144
1554778381925,1.926,121.4,0.00579,0.424,0.298032144
1554778381972,1.973,121.4,0.00579,0.424,0.298032144
1554778382018,2.019,121.4,0.00579,0.424,0.298032144
1554778382079,2.08,121.4,0.00577,0.422,0.295601716
1554778382125,2.126,121.4,0.00577,0.422,0.295601716
1554778382171,2.172,121.4,0.00577,0.422,0.295601716
1554778382217,2.218,121.4,0.00577,0.422,0.295601716
1554778382279,2.28,121.4,0.00587,0.418,0.297874324
1554778382326,2.327,121.4,0.00587,0.418,0.297874324
1554778382372,2.373,121.4,0.00587,0.418,0.297874324
1554778382418,2.419,121.4,0.00587,0.418,0.297874324
1554778382479,2.48,121.4,0.00582,0.42,0.29675016
1554778382525,2.526,121.4,0.00582,0.42,0.29675016
1554778382571,2.572,121.4,0.00582,0.42,0.29675016
1554778382617,2.618,121.4,0.00582,0.42,0.29675016
1554778382680,2.681,121.4,0.00579,0.421,0.295923426
1554778382726,2.727,121.4,0.00579,0.421,0.295923426
1554778382772,2.773,121.4,0.00579,0.421,0.295923426
1554778382818,2.819,121.4,0.00579,0.421,0.295923426
1554778382879,2.88,121.4,0.00581,0.419,0.295534946
1554778382925,2.926,121.4,0.00581,0.419,0.295534946
