# Mon Apr 08 22:47:45 2019
abstime,time_stamp,volt,curr,pf,mul
1554788865827,0.097,120.9,0.00569,0.416,0.286175136
1554788865875,0.145,120.9,0.00569,0.416,0.286175136
1554788865921,0.191,120.9,0.00569,0.416,0.286175136
1554788865967,0.237,120.9,0.00569,0.416,0.286175136
1554788866025,0.295,120.9,0.00569,0.419,0.288238899
1554788866070,0.34,120.9,0.00569,0.419,0.288238899
1554788866116,0.386,120.9,0.00569,0.419,0.288238899
1554788866161,0.431,120.9,0.00569,0.419,0.288238899
1554788866225,0.495,120.9,0.00569,0.417,0.286863057
1554788866270,0.54,120.9,0.00569,0.417,0.286863057
1554788866314,0.584,120.9,0.00569,0.417,0.286863057
1554788866360,0.63,120.9,0.00569,0.417,0.286863057
1554788866424,0.694,121.0,0.0057,0.419,0.2889843
1554788866470,0.74,121.0,0.0057,0.419,0.2889843
1554788866516,0.786,121.0,0.0057,0.419,0.2889843
1554788866562,0.832,121.0,0.0057,0.419,0.2889843
1554788866625,0.895,121.0,0.00567,0.419,0.28746333
1554788866671,0.941,121.0,0.00567,0.419,0.28746333
1554788866717,0.987,121.0,0.00567,0.419,0.28746333
1554788866763,1.033,121.0,0.00567,0.419,0.28746333
1554788866825,1.095,120.9,0.0057,0.421,0.29012373
1554788866872,1.142,120.9,0.0057,0.421,0.29012373
1554788866918,1.188,120.9,0.0057,0.421,0.29012373
1554788866964,1.234,120.9,0.0057,0.421,0.29012373
1554788867024,1.294,120.9,0.0057,0.418,0.28805634
1554788867070,1.34,120.9,0.0057,0.418,0.28805634
1554788867116,1.386,120.9,0.0057,0.418,0.28805634
1554788867163,1.433,120.9,0.0057,0.418,0.28805634
1554788867225,1.495,121.0,0.00571,0.421,0.29087311
1554788867271,1.541,121.0,0.00571,0.421,0.29087311
1554788867317,1.587,121.0,0.00571,0.421,0.29087311
1554788867363,1.633,121.0,0.00571,0.421,0.29087311
1554788867424,1.694,121.0,0.00576,0.42,0.2927232
1554788867470,1.74,121.0,0.00576,0.42,0.2927232
1554788867516,1.786,121.0,0.00576,0.42,0.2927232
1554788867562,1.832,121.0,0.00576,0.42,0.2927232
1554788867624,1.894,121.0,0.00577,0.415,0.28974055
1554788867670,1.94,121.0,0.00577,0.415,0.28974055
1554788867717,1.987,121.0,0.00577,0.415,0.28974055
1554788867763,2.033,121.0,0.00577,0.415,0.28974055
1554788867825,2.095,121.0,0.00571,0.417,0.28810947
1554788867871,2.141,121.0,0.00571,0.417,0.28810947
1554788867917,2.187,121.0,0.00571,0.417,0.28810947
1554788867963,2.233,121.0,0.00571,0.417,0.28810947
1554788868025,2.295,121.0,0.0057,0.421,0.2903637
1554788868071,2.341,121.0,0.0057,0.421,0.2903637
1554788868117,2.387,121.0,0.0057,0.421,0.2903637
1554788868163,2.433,121.0,0.0057,0.421,0.2903637
1554788868226,2.496,121.0,0.00574,0.421,0.29240134
1554788868272,2.542,121.0,0.00574,0.421,0.29240134
