# Mon Apr 08 19:32:54 2019
abstime,time_stamp,volt,curr,pf,mul
1554777174281,0.084,121.3,0.00581,0.418,0.294586754
1554777174328,0.131,121.3,0.00581,0.418,0.294586754
1554777174374,0.177,121.3,0.00581,0.418,0.294586754
1554777174420,0.223,121.3,0.00581,0.418,0.294586754
1554777174474,0.278,121.3,0.00575,0.418,0.29154455
1554777174519,0.322,121.3,0.00575,0.418,0.29154455
1554777174565,0.368,121.3,0.00575,0.418,0.29154455
1554777174610,0.413,121.3,0.00575,0.418,0.29154455
1554777174675,0.478,121.3,0.0058,0.417,0.29337618
1554777174720,0.523,121.3,0.0058,0.417,0.29337618
1554777174766,0.569,121.3,0.0058,0.417,0.29337618
1554777174812,0.615,121.3,0.0058,0.417,0.29337618
1554777174874,0.677,121.3,0.00577,0.417,0.291858717
1554777174920,0.723,121.3,0.00577,0.417,0.291858717
1554777174966,0.769,121.3,0.00577,0.417,0.291858717
1554777175012,0.815,121.3,0.00577,0.417,0.291858717
1554777175074,0.877,121.3,0.0058,0.414,0.29126556
1554777175121,0.924,121.3,0.0058,0.414,0.29126556
1554777175167,0.97,121.3,0.0058,0.414,0.29126556
1554777175213,1.016,121.3,0.0058,0.414,0.29126556
1554777175275,1.078,121.3,0.00575,0.417,0.290847075
1554777175321,1.124,121.3,0.00575,0.417,0.290847075
1554777175367,1.17,121.3,0.00575,0.417,0.290847075
1554777175413,1.216,121.3,0.00575,0.417,0.290847075
1554777175474,1.277,121.2,0.00573,0.42,0.29167992
1554777175520,1.323,121.2,0.00573,0.42,0.29167992
1554777175566,1.369,121.2,0.00573,0.42,0.29167992
1554777175614,1.417,121.2,0.00573,0.42,0.29167992
1554777175675,1.478,121.2,0.00574,0.42,0.29218896
1554777175721,1.524,121.2,0.00574,0.42,0.29218896
1554777175767,1.57,121.2,0.00574,0.42,0.29218896
1554777175813,1.616,121.2,0.00574,0.42,0.29218896
1554777175874,1.677,121.3,0.00571,0.422,0.292286906
1554777175920,1.723,121.3,0.00571,0.422,0.292286906
1554777175966,1.769,121.3,0.00571,0.422,0.292286906
1554777176012,1.815,121.3,0.00571,0.422,0.292286906
1554777176075,1.878,121.3,0.00571,0.42,0.29090166
1554777176121,1.924,121.3,0.00571,0.42,0.29090166
1554777176167,1.97,121.3,0.00571,0.42,0.29090166
1554777176213,2.016,121.3,0.00571,0.42,0.29090166
1554777176274,2.077,121.3,0.00571,0.419,0.290209037
1554777176320,2.123,121.3,0.00571,0.419,0.290209037
1554777176366,2.169,121.3,0.00571,0.419,0.290209037
1554777176412,2.215,121.3,0.00571,0.419,0.290209037
1554777176474,2.277,121.3,0.00567,0.417,0.286800507
1554777176520,2.323,121.3,0.00567,0.417,0.286800507
1554777176566,2.369,121.3,0.00567,0.417,0.286800507
1554777176612,2.415,121.3,0.00567,0.417,0.286800507
1554777176674,2.477,121.3,0.0057,0.417,0.28831797
1554777176720,2.523,121.3,0.0057,0.417,0.28831797
1554777176766,2.569,121.3,0.0057,0.417,0.28831797
1554777176812,2.615,121.3,0.0057,0.417,0.28831797
1554777176874,2.677,121.3,0.0057,0.419,0.28970079
1554777176921,2.724,121.3,0.0057,0.419,0.28970079
1554777176967,2.77,121.3,0.0057,0.419,0.28970079
1554777177012,2.815,121.3,0.0057,0.419,0.28970079
1554777177074,2.877,121.3,0.00568,0.418,0.287995312
1554777177120,2.923,121.3,0.00568,0.418,0.287995312
1554777177166,2.969,121.3,0.00568,0.418,0.287995312
1554777177212,3.015,121.3,0.00568,0.418,0.287995312
1554777177274,3.077,121.3,0.00565,0.418,0.28647421
1554777177320,3.123,121.3,0.00565,0.418,0.28647421
1554777177366,3.169,121.3,0.00565,0.418,0.28647421
1554777177412,3.215,121.3,0.00565,0.418,0.28647421
1554777177474,3.277,121.3,0.00572,0.415,0.28794194
1554777177520,3.323,121.3,0.00572,0.415,0.28794194
1554777177567,3.37,121.3,0.00572,0.415,0.28794194
1554777177613,3.416,121.3,0.00572,0.415,0.28794194
1554777177674,3.477,121.3,0.00575,0.415,0.289452125
1554777177720,3.523,121.3,0.00575,0.415,0.289452125
1554777177766,3.569,121.3,0.00575,0.415,0.289452125
1554777177812,3.615,121.3,0.00575,0.415,0.289452125
1554777177873,3.676,121.3,0.00573,0.417,0.289835433
1554777177919,3.722,121.3,0.00573,0.417,0.289835433
1554777177966,3.769,121.3,0.00573,0.417,0.289835433
1554777178012,3.815,121.3,0.00573,0.417,0.289835433
1554777178074,3.877,121.3,0.00572,0.416,0.288635776
1554777178120,3.923,121.3,0.00572,0.416,0.288635776
1554777178166,3.969,121.3,0.00572,0.416,0.288635776
1554777178212,4.015,121.3,0.00572,0.416,0.288635776
1554777178274,4.077,121.3,0.00572,0.417,0.289329612
1554777178320,4.123,121.3,0.00572,0.417,0.289329612
1554777178366,4.169,121.3,0.00572,0.417,0.289329612
1554777178412,4.215,121.3,0.00572,0.417,0.289329612
1554777178473,4.276,121.3,0.00574,0.415,0.28894873
1554777178520,4.323,121.3,0.00574,0.415,0.28894873
1554777178566,4.369,121.3,0.00574,0.415,0.28894873
1554777178612,4.415,121.3,0.00574,0.415,0.28894873
1554777178673,4.476,121.3,0.00578,0.416,0.291663424
1554777178719,4.522,121.3,0.00578,0.416,0.291663424
1554777178765,4.568,121.3,0.00578,0.416,0.291663424
1554777178811,4.614,121.3,0.00578,0.416,0.291663424
1554777178873,4.676,121.3,0.00578,0.419,0.293766766
1554777178919,4.722,121.3,0.00578,0.419,0.293766766
1554777178965,4.768,121.3,0.00578,0.419,0.293766766
1554777179011,4.814,121.3,0.00578,0.419,0.293766766
1554777179074,4.877,121.3,0.00571,0.417,0.288823791
1554777179120,4.923,121.3,0.00571,0.417,0.288823791
1554777179166,4.969,121.3,0.00571,0.417,0.288823791
1554777179212,5.015,121.3,0.00571,0.417,0.288823791
1554777179273,5.076,121.3,0.00572,0.422,0.292798792
1554777179319,5.122,121.3,0.00572,0.422,0.292798792
1554777179365,5.168,121.3,0.00572,0.422,0.292798792
1554777179411,5.214,121.3,0.00572,0.422,0.292798792
1554777179473,5.277,121.3,0.00572,0.419,0.290717284
1554777179520,5.323,121.3,0.00572,0.419,0.290717284
1554777179566,5.369,121.3,0.00572,0.419,0.290717284
1554777179612,5.415,121.3,0.00572,0.419,0.290717284
1554777179673,5.476,121.2,0.00572,0.419,0.290477616
1554777179719,5.522,121.2,0.00572,0.419,0.290477616
1554777179765,5.568,121.2,0.00572,0.419,0.290477616
1554777179811,5.614,121.2,0.00572,0.419,0.290477616
1554777179873,5.676,121.3,0.00573,0.419,0.291225531
1554777179919,5.723,121.3,0.00573,0.419,0.291225531
1554777179966,5.769,121.3,0.00573,0.419,0.291225531
1554777180012,5.815,121.3,0.00573,0.419,0.291225531
1554777180073,5.876,121.3,0.00574,0.417,0.290341254
1554777180119,5.922,121.3,0.00574,0.417,0.290341254
1554777180165,5.968,121.3,0.00574,0.417,0.290341254
1554777180211,6.014,121.3,0.00574,0.417,0.290341254
1554777180274,6.077,121.3,0.00569,0.415,0.286431755
1554777180320,6.123,121.3,0.00569,0.415,0.286431755
1554777180366,6.169,121.3,0.00569,0.415,0.286431755
1554777180412,6.215,121.3,0.00569,0.415,0.286431755
1554777180473,6.277,121.3,0.00569,0.419,0.289192543
1554777180520,6.323,121.3,0.00569,0.419,0.289192543
1554777180566,6.369,121.3,0.00569,0.419,0.289192543
1554777180612,6.415,121.3,0.00569,0.419,0.289192543
1554777180673,6.476,121.3,0.0057,0.419,0.28970079
1554777180719,6.522,121.3,0.0057,0.419,0.28970079
1554777180765,6.569,121.3,0.0057,0.419,0.28970079
1554777180812,6.615,121.3,0.0057,0.419,0.28970079
1554777180873,6.676,121.3,0.00565,0.42,0.2878449
1554777180919,6.722,121.3,0.00565,0.42,0.2878449
1554777180965,6.768,121.3,0.00565,0.42,0.2878449
1554777181015,6.818,121.3,0.00565,0.42,0.2878449
1554777181072,6.875,121.3,0.00566,0.417,0.286294686
1554777181118,6.921,121.3,0.00566,0.417,0.286294686
1554777181164,6.967,121.3,0.00566,0.417,0.286294686
1554777181210,7.013,121.3,0.00566,0.417,0.286294686
1554777181273,7.076,121.3,0.00572,0.416,0.288635776
1554777181318,7.121,121.3,0.00572,0.416,0.288635776
1554777181364,7.167,121.3,0.00572,0.416,0.288635776
1554777181410,7.213,121.3,0.00572,0.416,0.288635776
1554777181473,7.276,121.3,0.0057,0.416,0.28762656
1554777181519,7.322,121.3,0.0057,0.416,0.28762656
1554777181564,7.367,121.3,0.0057,0.416,0.28762656
1554777181610,7.413,121.3,0.0057,0.416,0.28762656
1554777181672,7.475,121.3,0.00574,0.416,0.289644992
1554777181718,7.521,121.3,0.00574,0.416,0.289644992
1554777181764,7.567,121.3,0.00574,0.416,0.289644992
1554777181810,7.613,121.3,0.00574,0.416,0.289644992
1554777181873,7.676,121.3,0.00571,0.42,0.29090166
1554777181919,7.722,121.3,0.00571,0.42,0.29090166
1554777181965,7.768,121.3,0.00571,0.42,0.29090166
1554777182011,7.814,121.3,0.00571,0.42,0.29090166
1554777182072,7.875,121.3,0.00571,0.42,0.29090166
1554777182118,7.921,121.3,0.00571,0.42,0.29090166
1554777182164,7.967,121.3,0.00571,0.42,0.29090166
1554777182210,8.013,121.3,0.00571,0.42,0.29090166
1554777182272,8.075,121.3,0.00571,0.416,0.288131168
1554777182318,8.121,121.3,0.00571,0.416,0.288131168
1554777182364,8.167,121.3,0.00571,0.416,0.288131168
1554777182411,8.214,121.3,0.00571,0.416,0.288131168
1554777182473,8.276,121.3,0.00574,0.417,0.290341254
1554777182519,8.322,121.3,0.00574,0.417,0.290341254
1554777182565,8.368,121.3,0.00574,0.417,0.290341254
1554777182611,8.414,121.3,0.00574,0.417,0.290341254
1554777182672,8.475,121.3,0.00574,0.419,0.291733778
1554777182718,8.521,121.3,0.00574,0.419,0.291733778
1554777182764,8.567,121.3,0.00574,0.419,0.291733778
1554777182810,8.613,121.3,0.00574,0.419,0.291733778
1554777182872,8.675,121.3,0.00572,0.42,0.29141112
1554777182919,8.722,121.3,0.00572,0.42,0.29141112
1554777182965,8.768,121.3,0.00572,0.42,0.29141112
1554777183011,8.814,121.3,0.00572,0.42,0.29141112
1554777183072,8.875,121.3,0.00575,0.42,0.2929395
1554777183118,8.921,121.3,0.00575,0.42,0.2929395
1554777183164,8.967,121.3,0.00575,0.42,0.2929395
1554777183210,9.013,121.3,0.00575,0.42,0.2929395
1554777183272,9.075,121.3,0.00572,0.417,0.289329612
1554777183318,9.121,121.3,0.00572,0.417,0.289329612
1554777183364,9.167,121.3,0.00572,0.417,0.289329612
1554777183410,9.213,121.3,0.00572,0.417,0.289329612
1554777183473,9.276,121.3,0.00575,0.415,0.289452125
1554777183519,9.322,121.3,0.00575,0.415,0.289452125
1554777183565,9.368,121.3,0.00575,0.415,0.289452125
1554777183611,9.414,121.3,0.00575,0.415,0.289452125
1554777183672,9.475,121.3,0.00572,0.418,0.290023448
1554777183718,9.521,121.3,0.00572,0.418,0.290023448
1554777183764,9.567,121.3,0.00572,0.418,0.290023448
1554777183810,9.613,121.3,0.00572,0.418,0.290023448
1554777183873,9.676,121.3,0.00573,0.419,0.291225531
1554777183919,9.722,121.3,0.00573,0.419,0.291225531
1554777183965,9.768,121.3,0.00573,0.419,0.291225531
1554777184010,9.814,121.3,0.00573,0.419,0.291225531
1554777184071,9.874,121.3,0.00569,0.418,0.288502346
1554777184117,9.92,121.3,0.00569,0.418,0.288502346
1554777184163,9.966,121.3,0.00569,0.418,0.288502346
1554777184210,10.013,121.3,0.00569,0.418,0.288502346
1554777184272,10.075,121.3,0.00568,0.419,0.288684296
1554777184318,10.121,121.3,0.00568,0.419,0.288684296
1554777184364,10.167,121.3,0.00568,0.419,0.288684296
1554777184410,10.213,121.3,0.00568,0.419,0.288684296
1554777184471,10.274,121.3,0.00566,0.418,0.286981244
1554777184517,10.32,121.3,0.00566,0.418,0.286981244
1554777184563,10.366,121.3,0.00566,0.418,0.286981244
1554777184609,10.412,121.3,0.00566,0.418,0.286981244
1554777184672,10.475,121.2,0.00568,0.418,0.287757888
1554777184718,10.521,121.2,0.00568,0.418,0.287757888
1554777184764,10.567,121.2,0.00568,0.418,0.287757888
1554777184810,10.613,121.2,0.00568,0.418,0.287757888
1554777184871,10.674,121.3,0.00568,0.418,0.287995312
1554777184917,10.72,121.3,0.00568,0.418,0.287995312
1554777184963,10.766,121.3,0.00568,0.418,0.287995312
1554777185009,10.812,121.3,0.00568,0.418,0.287995312
1554777185072,10.875,121.3,0.00569,0.419,0.289192543
1554777185118,10.921,121.3,0.00569,0.419,0.289192543
1554777185164,10.967,121.3,0.00569,0.419,0.289192543
1554777185210,11.013,121.3,0.00569,0.419,0.289192543
1554777185271,11.074,121.3,0.00569,0.417,0.287812149
1554777185317,11.12,121.3,0.00569,0.417,0.287812149
1554777185363,11.166,121.3,0.00569,0.417,0.287812149
1554777185409,11.212,121.3,0.00569,0.417,0.287812149
1554777185472,11.275,121.3,0.00566,0.416,0.285608128
1554777185518,11.321,121.3,0.00566,0.416,0.285608128
1554777185564,11.367,121.3,0.00566,0.416,0.285608128
1554777185610,11.413,121.3,0.00566,0.416,0.285608128
1554777185671,11.474,121.3,0.00573,0.417,0.289835433
1554777185717,11.52,121.3,0.00573,0.417,0.289835433
1554777185763,11.566,121.3,0.00573,0.417,0.289835433
1554777185809,11.612,121.3,0.00573,0.417,0.289835433
1554777185871,11.674,121.3,0.0057,0.42,0.2903922
1554777185917,11.72,121.3,0.0057,0.42,0.2903922
1554777185963,11.766,121.3,0.0057,0.42,0.2903922
1554777186009,11.812,121.3,0.0057,0.42,0.2903922
1554777186071,11.875,121.3,0.00573,0.418,0.290530482
1554777186117,11.92,121.3,0.00573,0.418,0.290530482
1554777186164,11.967,121.3,0.00573,0.418,0.290530482
1554777186210,12.013,121.3,0.00573,0.418,0.290530482
1554777186271,12.074,121.3,0.00573,0.417,0.289835433
1554777186317,12.12,121.3,0.00573,0.417,0.289835433
1554777186363,12.166,121.3,0.00573,0.417,0.289835433
1554777186409,12.212,121.3,0.00573,0.417,0.289835433
1554777186471,12.274,121.3,0.00574,0.418,0.291037516
1554777186518,12.321,121.3,0.00574,0.418,0.291037516
1554777186564,12.367,121.3,0.00574,0.418,0.291037516
1554777186610,12.413,121.3,0.00574,0.418,0.291037516
1554777186671,12.474,121.3,0.00576,0.418,0.292051584
1554777186717,12.52,121.3,0.00576,0.418,0.292051584
1554777186763,12.566,121.3,0.00576,0.418,0.292051584
1554777186809,12.612,121.3,0.00576,0.418,0.292051584
1554777186871,12.674,121.3,0.00584,0.412,0.291857504
1554777186917,12.72,121.3,0.00584,0.412,0.291857504
1554777186963,12.766,121.3,0.00584,0.412,0.291857504
1554777187010,12.813,121.3,0.00584,0.412,0.291857504
1554777187071,12.874,121.3,0.00577,0.416,0.291158816
1554777187117,12.92,121.3,0.00577,0.416,0.291158816
1554777187163,12.966,121.3,0.00577,0.416,0.291158816
1554777187209,13.012,121.3,0.00577,0.416,0.291158816
1554777187271,13.074,121.3,0.0057,0.419,0.28970079
1554777187317,13.12,121.3,0.0057,0.419,0.28970079
1554777187363,13.166,121.3,0.0057,0.419,0.28970079
1554777187409,13.212,121.3,0.0057,0.419,0.28970079
1554777187471,13.274,121.3,0.00572,0.419,0.290717284
1554777187518,13.321,121.3,0.00572,0.419,0.290717284
1554777187564,13.367,121.3,0.00572,0.419,0.290717284
1554777187610,13.413,121.3,0.00572,0.419,0.290717284
1554777187671,13.474,121.3,0.00576,0.416,0.290654208
1554777187717,13.52,121.3,0.00576,0.416,0.290654208
1554777187763,13.566,121.3,0.00576,0.416,0.290654208
1554777187809,13.612,121.3,0.00576,0.416,0.290654208
1554777187870,13.673,121.3,0.00571,0.418,0.289516414
1554777187916,13.719,121.3,0.00571,0.418,0.289516414
1554777187962,13.765,121.3,0.00571,0.418,0.289516414
1554777188008,13.811,121.3,0.00571,0.418,0.289516414
