# Mon Apr 08 20:08:30 2019
abstime,time_stamp,volt,curr,pf,mul
1554779310901,0.08,121.3,0.00636,0.423,0.326330964
1554779310963,0.142,121.3,0.00579,0.416,0.292168032
1554779311009,0.188,121.3,0.00579,0.416,0.292168032
1554779311055,0.234,121.3,0.00579,0.416,0.292168032
1554779311101,0.28,121.3,0.00579,0.416,0.292168032
1554779311162,0.342,121.3,0.0057,0.418,0.28900938
1554779311208,0.387,121.3,0.0057,0.418,0.28900938
1554779311253,0.432,121.3,0.0057,0.418,0.28900938
1554779311299,0.478,121.3,0.0057,0.418,0.28900938
1554779311363,0.542,121.3,0.00568,0.42,0.28937328
1554779311408,0.587,121.3,0.00568,0.42,0.28937328
1554779311454,0.633,121.3,0.00568,0.42,0.28937328
1554779311500,0.679,121.3,0.00568,0.42,0.28937328
1554779311562,0.741,121.3,0.00566,0.418,0.286981244
1554779311608,0.787,121.3,0.00566,0.418,0.286981244
1554779311655,0.834,121.3,0.00566,0.418,0.286981244
1554779311701,0.88,121.3,0.00566,0.418,0.286981244
1554779311763,0.942,121.3,0.00576,0.416,0.290654208
1554779311809,0.988,121.3,0.00576,0.416,0.290654208
1554779311855,1.034,121.3,0.00576,0.416,0.290654208
1554779311901,1.08,121.3,0.00576,0.416,0.290654208
1554779311962,1.141,121.3,0.00581,0.415,0.292472495
1554779312008,1.187,121.3,0.00581,0.415,0.292472495
1554779312055,1.234,121.3,0.00581,0.415,0.292472495
1554779312100,1.28,121.3,0.00581,0.415,0.292472495
1554779312163,1.342,121.3,0.00575,0.418,0.29154455
1554779312209,1.388,121.3,0.00575,0.418,0.29154455
1554779312255,1.434,121.3,0.00575,0.418,0.29154455
1554779312301,1.48,121.3,0.00575,0.418,0.29154455
1554779312362,1.541,121.3,0.00572,0.421,0.292104956
1554779312408,1.587,121.3,0.00572,0.421,0.292104956
1554779312454,1.633,121.3,0.00572,0.421,0.292104956
1554779312500,1.679,121.3,0.00572,0.421,0.292104956
1554779312562,1.741,121.3,0.00572,0.42,0.29141112
1554779312608,1.787,121.3,0.00572,0.42,0.29141112
1554779312654,1.833,121.3,0.00572,0.42,0.29141112
1554779312700,1.879,121.3,0.00572,0.42,0.29141112
1554779312763,1.942,121.3,0.00579,0.418,0.293572686
1554779312809,1.988,121.3,0.00579,0.418,0.293572686
1554779312855,2.034,121.3,0.00579,0.418,0.293572686
1554779312901,2.08,121.3,0.00579,0.418,0.293572686
1554779312962,2.141,121.3,0.00576,0.422,0.294846336
1554779313008,2.187,121.3,0.00576,0.422,0.294846336
1554779313055,2.234,121.3,0.00576,0.422,0.294846336
1554779313101,2.28,121.3,0.00576,0.422,0.294846336
1554779313163,2.342,121.3,0.00579,0.42,0.29497734
1554779313209,2.388,121.3,0.00579,0.42,0.29497734
1554779313255,2.434,121.3,0.00579,0.42,0.29497734
1554779313301,2.48,121.3,0.00579,0.42,0.29497734
1554779313362,2.541,121.3,0.00579,0.418,0.293572686
1554779313408,2.587,121.3,0.00579,0.418,0.293572686
1554779313454,2.633,121.3,0.00579,0.418,0.293572686
1554779313500,2.679,121.3,0.00579,0.418,0.293572686
1554779313563,2.742,121.3,0.00576,0.42,0.29344896
1554779313609,2.788,121.3,0.00576,0.42,0.29344896
1554779313655,2.834,121.3,0.00576,0.42,0.29344896
1554779313701,2.88,121.3,0.00576,0.42,0.29344896
1554779313763,2.942,121.3,0.00578,0.419,0.293766766
1554779313809,2.988,121.3,0.00578,0.419,0.293766766
1554779313855,3.034,121.3,0.00578,0.419,0.293766766
1554779313902,3.081,121.3,0.00578,0.419,0.293766766
