# Mon Apr 08 22:05:27 2019
abstime,time_stamp,volt,curr,pf,mul
1554786327554,0.08,121.2,0.00575,0.42,0.292698
1554786327602,0.128,121.2,0.00575,0.42,0.292698
1554786327647,0.173,121.2,0.00575,0.42,0.292698
1554786327694,0.22,121.2,0.00571,0.417,0.288585684
1554786327740,0.266,121.2,0.00571,0.417,0.288585684
1554786327786,0.312,121.2,0.00571,0.417,0.288585684
1554786327832,0.358,121.2,0.00571,0.417,0.288585684
1554786327894,0.42,121.3,0.00571,0.415,0.287438545
1554786327940,0.466,121.3,0.00571,0.415,0.287438545
1554786327986,0.512,121.3,0.00571,0.415,0.287438545
1554786328032,0.558,121.3,0.00571,0.415,0.287438545
1554786328094,0.62,121.2,0.00566,0.419,0.287430648
1554786328140,0.666,121.2,0.00566,0.419,0.287430648
1554786328187,0.713,121.2,0.00566,0.419,0.287430648
1554786328233,0.759,121.2,0.00566,0.419,0.287430648
1554786328294,0.82,121.2,0.00562,0.423,0.288123912
1554786328340,0.866,121.2,0.00562,0.423,0.288123912
1554786328386,0.912,121.2,0.00562,0.423,0.288123912
1554786328432,0.958,121.2,0.00562,0.423,0.288123912
1554786328494,1.02,121.2,0.00563,0.422,0.287954232
1554786328540,1.066,121.2,0.00563,0.422,0.287954232
1554786328587,1.113,121.2,0.00563,0.422,0.287954232
1554786328633,1.159,121.2,0.00563,0.422,0.287954232
1554786328694,1.22,121.2,0.00562,0.421,0.286761624
1554786328740,1.266,121.2,0.00562,0.421,0.286761624
1554786328786,1.312,121.2,0.00562,0.421,0.286761624
1554786328832,1.358,121.2,0.00562,0.421,0.286761624
1554786328894,1.42,121.3,0.00561,0.422,0.287168046
1554786328940,1.466,121.3,0.00561,0.422,0.287168046
1554786328986,1.512,121.3,0.00561,0.422,0.287168046
1554786329033,1.559,121.3,0.00561,0.422,0.287168046
1554786329094,1.62,121.3,0.00565,0.42,0.2878449
1554786329140,1.666,121.3,0.00565,0.42,0.2878449
1554786329186,1.712,121.3,0.00565,0.42,0.2878449
1554786329232,1.758,121.3,0.00565,0.42,0.2878449
1554786329294,1.82,121.3,0.00563,0.419,0.286143061
1554786329340,1.866,121.3,0.00563,0.419,0.286143061
1554786329386,1.912,121.3,0.00563,0.419,0.286143061
1554786329433,1.959,121.3,0.00563,0.419,0.286143061
1554786329494,2.02,121.3,0.00567,0.422,0.290239362
1554786329539,2.065,121.3,0.00567,0.422,0.290239362
1554786329586,2.112,121.3,0.00567,0.422,0.290239362
1554786329632,2.158,121.3,0.00567,0.422,0.290239362
1554786329694,2.22,121.3,0.00567,0.421,0.289551591
1554786329740,2.266,121.3,0.00567,0.421,0.289551591
1554786329786,2.312,121.3,0.00567,0.421,0.289551591
1554786329832,2.358,121.3,0.00567,0.421,0.289551591
1554786329893,2.419,121.3,0.00568,0.419,0.288684296
1554786329939,2.465,121.3,0.00568,0.419,0.288684296
1554786329985,2.511,121.3,0.00568,0.419,0.288684296
1554786330031,2.557,121.3,0.00568,0.419,0.288684296
1554786330094,2.62,121.3,0.00568,0.42,0.28937328
1554786330140,2.666,121.3,0.00568,0.42,0.28937328
1554786330186,2.712,121.3,0.00568,0.42,0.28937328
1554786330232,2.758,121.3,0.00568,0.42,0.28937328
1554786330293,2.819,121.3,0.00568,0.422,0.290751248
1554786330339,2.865,121.3,0.00568,0.422,0.290751248
1554786330386,2.912,121.3,0.00568,0.422,0.290751248
1554786330432,2.958,121.3,0.00568,0.422,0.290751248
1554786330494,3.02,121.2,0.00571,0.418,0.289277736
1554786330541,3.067,121.2,0.00571,0.418,0.289277736
1554786330587,3.113,121.2,0.00571,0.418,0.289277736
1554786330633,3.159,121.2,0.00571,0.418,0.289277736
1554786330694,3.22,121.3,0.00574,0.419,0.291733778
1554786330740,3.266,121.3,0.00574,0.419,0.291733778
1554786330786,3.312,121.3,0.00574,0.419,0.291733778
1554786330832,3.358,121.3,0.00574,0.419,0.291733778
1554786330893,3.42,121.3,0.00573,0.416,0.289140384
1554786330939,3.465,121.3,0.00573,0.416,0.289140384
1554786330985,3.511,121.3,0.00573,0.416,0.289140384
1554786331031,3.557,121.3,0.00573,0.416,0.289140384
1554786331094,3.62,121.3,0.00564,0.42,0.28733544
1554786331140,3.666,121.3,0.00564,0.42,0.28733544
1554786331186,3.712,121.3,0.00564,0.42,0.28733544
1554786331232,3.758,121.3,0.00564,0.42,0.28733544
1554786331293,3.82,121.2,0.00573,0.419,0.290985444
1554786331339,3.865,121.2,0.00573,0.419,0.290985444
1554786331385,3.911,121.2,0.00573,0.419,0.290985444
1554786331431,3.957,121.2,0.00573,0.419,0.290985444
1554786331494,4.02,121.2,0.00571,0.418,0.289277736
1554786331539,4.065,121.2,0.00571,0.418,0.289277736
1554786331586,4.112,121.2,0.00571,0.418,0.289277736
1554786331632,4.158,121.2,0.00571,0.418,0.289277736
1554786331694,4.22,121.2,0.00568,0.419,0.288446304
1554786331740,4.266,121.2,0.00568,0.419,0.288446304
1554786331786,4.312,121.2,0.00568,0.419,0.288446304
1554786331833,4.359,121.2,0.00568,0.419,0.288446304
1554786331893,4.42,121.2,0.00569,0.421,0.290333388
1554786331940,4.466,121.2,0.00569,0.421,0.290333388
1554786331986,4.512,121.2,0.00569,0.421,0.290333388
1554786332032,4.558,121.2,0.00569,0.421,0.290333388
1554786332094,4.62,121.2,0.00561,0.421,0.286251372
1554786332140,4.666,121.2,0.00561,0.421,0.286251372
1554786332186,4.712,121.2,0.00561,0.421,0.286251372
1554786332232,4.758,121.2,0.00561,0.421,0.286251372
1554786332293,4.819,121.2,0.00566,0.419,0.287430648
1554786332339,4.865,121.2,0.00566,0.419,0.287430648
1554786332385,4.911,121.2,0.00566,0.419,0.287430648
1554786332431,4.957,121.2,0.00566,0.419,0.287430648
1554786332493,5.02,121.2,0.00565,0.422,0.28897716
1554786332540,5.066,121.2,0.00565,0.422,0.28897716
1554786332586,5.112,121.2,0.00565,0.422,0.28897716
1554786332632,5.158,121.2,0.00565,0.422,0.28897716
1554786332693,5.219,121.2,0.00566,0.419,0.287430648
1554786332739,5.265,121.2,0.00566,0.419,0.287430648
1554786332785,5.312,121.2,0.00566,0.419,0.287430648
1554786332832,5.358,121.2,0.00566,0.419,0.287430648
1554786332894,5.42,121.2,0.00568,0.416,0.286381056
1554786332940,5.466,121.2,0.00568,0.416,0.286381056
1554786332986,5.513,121.2,0.00568,0.416,0.286381056
1554786333033,5.559,121.2,0.00568,0.416,0.286381056
1554786333094,5.62,121.2,0.00567,0.418,0.287251272
1554786333140,5.666,121.2,0.00567,0.418,0.287251272
1554786333186,5.712,121.2,0.00567,0.418,0.287251272
