# Mon Apr 08 19:50:00 2019
abstime,time_stamp,volt,curr,pf,mul
1554778200838,0.08,121.4,0.00587,0.417,0.297161706
1554778200901,0.144,121.4,0.00581,0.419,0.295534946
1554778200947,0.19,121.4,0.00581,0.419,0.295534946
1554778200992,0.234,121.4,0.00581,0.419,0.295534946
1554778201038,0.28,121.4,0.00581,0.419,0.295534946
1554778201101,0.343,121.5,0.00579,0.419,0.294760215
1554778201146,0.388,121.5,0.00579,0.419,0.294760215
1554778201192,0.434,121.5,0.00579,0.419,0.294760215
1554778201237,0.479,121.5,0.00579,0.419,0.294760215
1554778201301,0.543,121.5,0.00579,0.418,0.29405673
1554778201346,0.588,121.5,0.00579,0.418,0.29405673
1554778201391,0.633,121.5,0.00579,0.418,0.29405673
1554778201437,0.679,121.5,0.00579,0.418,0.29405673
1554778201501,0.743,121.4,0.00585,0.42,0.2982798
1554778201547,0.789,121.4,0.00585,0.42,0.2982798
1554778201593,0.835,121.4,0.00585,0.42,0.2982798
1554778201639,0.881,121.4,0.00585,0.42,0.2982798
1554778201701,0.943,121.4,0.00588,0.414,0.295526448
1554778201748,0.99,121.4,0.00588,0.414,0.295526448
1554778201794,1.036,121.4,0.00588,0.414,0.295526448
1554778201840,1.082,121.4,0.00588,0.414,0.295526448
1554778201901,1.143,121.4,0.00588,0.418,0.298381776
1554778201947,1.189,121.4,0.00588,0.418,0.298381776
1554778201993,1.235,121.4,0.00588,0.418,0.298381776
1554778202039,1.281,121.4,0.00588,0.418,0.298381776
1554778202101,1.343,121.4,0.00588,0.42,0.29980944
1554778202148,1.39,121.4,0.00588,0.42,0.29980944
1554778202194,1.436,121.4,0.00588,0.42,0.29980944
1554778202240,1.482,121.4,0.00588,0.42,0.29980944
1554778202301,1.543,121.4,0.00583,0.418,0.295844516
1554778202347,1.589,121.4,0.00583,0.418,0.295844516
1554778202393,1.635,121.4,0.00583,0.418,0.295844516
1554778202439,1.681,121.4,0.00583,0.418,0.295844516
1554778202501,1.743,121.4,0.00585,0.417,0.29614923
1554778202548,1.79,121.4,0.00585,0.417,0.29614923
1554778202594,1.836,121.4,0.00585,0.417,0.29614923
1554778202640,1.882,121.4,0.00585,0.417,0.29614923
1554778202701,1.943,121.4,0.00582,0.42,0.29675016
1554778202747,1.989,121.4,0.00582,0.42,0.29675016
1554778202793,2.035,121.4,0.00582,0.42,0.29675016
1554778202839,2.081,121.4,0.00582,0.42,0.29675016
1554778202901,2.143,121.4,0.00585,0.418,0.29685942
1554778202947,2.189,121.4,0.00585,0.418,0.29685942
1554778202993,2.235,121.4,0.00585,0.418,0.29685942
1554778203039,2.281,121.4,0.00585,0.418,0.29685942
1554778203100,2.342,121.4,0.00584,0.42,0.29776992
1554778203146,2.388,121.4,0.00584,0.42,0.29776992
1554778203192,2.434,121.4,0.00584,0.42,0.29776992
1554778203238,2.48,121.4,0.00584,0.42,0.29776992
1554778203301,2.543,121.4,0.00581,0.419,0.295534946
1554778203347,2.589,121.4,0.00581,0.419,0.295534946
1554778203393,2.635,121.4,0.00581,0.419,0.295534946
1554778203439,2.681,121.4,0.00581,0.419,0.295534946
1554778203500,2.742,121.4,0.00578,0.42,0.29471064
1554778203546,2.788,121.4,0.00578,0.42,0.29471064
1554778203593,2.835,121.4,0.00578,0.42,0.29471064
1554778203639,2.881,121.4,0.00578,0.42,0.29471064
1554778203701,2.943,121.4,0.00579,0.42,0.29522052
1554778203747,2.989,121.4,0.00579,0.42,0.29522052
1554778203794,3.036,121.4,0.00579,0.42,0.29522052
1554778203840,3.082,121.4,0.00579,0.42,0.29522052
1554778203901,3.143,121.4,0.00577,0.42,0.29420076
1554778203947,3.189,121.4,0.00577,0.42,0.29420076
1554778203993,3.235,121.4,0.00577,0.42,0.29420076
1554778204039,3.281,121.4,0.00577,0.42,0.29420076
1554778204100,3.342,121.4,0.00576,0.422,0.295089408
1554778204146,3.388,121.4,0.00576,0.422,0.295089408
1554778204192,3.434,121.4,0.00576,0.422,0.295089408
1554778204238,3.48,121.4,0.00576,0.422,0.295089408
1554778204301,3.543,121.4,0.0058,0.418,0.29432216
1554778204347,3.589,121.4,0.0058,0.418,0.29432216
1554778204393,3.635,121.4,0.0058,0.418,0.29432216
1554778204439,3.681,121.4,0.0058,0.418,0.29432216
1554778204500,3.742,121.4,0.00579,0.419,0.294517614
1554778204546,3.788,121.4,0.00579,0.419,0.294517614
1554778204592,3.834,121.4,0.00579,0.419,0.294517614
1554778204638,3.88,121.4,0.00579,0.419,0.294517614
1554778204701,3.943,121.4,0.00577,0.42,0.29420076
1554778204747,3.989,121.4,0.00577,0.42,0.29420076
1554778204793,4.035,121.4,0.00577,0.42,0.29420076
1554778204839,4.081,121.4,0.00577,0.42,0.29420076
1554778204900,4.142,121.4,0.00579,0.421,0.295923426
1554778204946,4.188,121.4,0.00579,0.421,0.295923426
1554778204992,4.234,121.4,0.00579,0.421,0.295923426
1554778205038,4.28,121.4,0.00579,0.421,0.295923426
1554778205101,4.343,121.5,0.00582,0.421,0.29770173
1554778205147,4.389,121.5,0.00582,0.421,0.29770173
1554778205193,4.435,121.5,0.00582,0.421,0.29770173
1554778205239,4.481,121.5,0.00582,0.421,0.29770173
1554778205300,4.542,121.5,0.00578,0.422,0.29635794
1554778205346,4.588,121.5,0.00578,0.422,0.29635794
1554778205392,4.634,121.5,0.00578,0.422,0.29635794
1554778205438,4.68,121.5,0.00578,0.422,0.29635794
1554778205500,4.742,121.4,0.00582,0.42,0.29675016
1554778205547,4.789,121.4,0.00582,0.42,0.29675016
1554778205593,4.835,121.4,0.00582,0.42,0.29675016
1554778205639,4.881,121.4,0.00582,0.42,0.29675016
1554778205700,4.942,121.4,0.00583,0.421,0.297967802
1554778205746,4.988,121.4,0.00583,0.421,0.297967802
1554778205792,5.034,121.4,0.00583,0.421,0.297967802
1554778205838,5.08,121.4,0.00583,0.421,0.297967802
1554778205901,5.143,121.4,0.00585,0.419,0.29756961
1554778205947,5.189,121.4,0.00585,0.419,0.29756961
1554778205993,5.235,121.4,0.00585,0.419,0.29756961
1554778206039,5.281,121.4,0.00585,0.419,0.29756961
1554778206100,5.342,121.5,0.00586,0.422,0.30045978
1554778206146,5.388,121.5,0.00586,0.422,0.30045978
1554778206192,5.434,121.5,0.00586,0.422,0.30045978
1554778206238,5.48,121.5,0.00586,0.422,0.30045978
1554778206301,5.543,121.5,0.00586,0.42,0.2990358
1554778206347,5.589,121.5,0.00586,0.42,0.2990358
1554778206393,5.635,121.5,0.00586,0.42,0.2990358
1554778206439,5.681,121.5,0.00586,0.42,0.2990358
1554778206501,5.743,121.4,0.00582,0.42,0.29675016
1554778206547,5.789,121.4,0.00582,0.42,0.29675016
1554778206593,5.835,121.4,0.00582,0.42,0.29675016
1554778206639,5.881,121.4,0.00582,0.42,0.29675016
1554778206701,5.943,121.4,0.00585,0.419,0.29756961
1554778206747,5.989,121.4,0.00585,0.419,0.29756961
1554778206793,6.035,121.4,0.00585,0.419,0.29756961
1554778206839,6.081,121.4,0.00585,0.419,0.29756961
1554778206900,6.143,121.4,0.00588,0.416,0.296954112
1554778206947,6.189,121.4,0.00588,0.416,0.296954112
1554778206993,6.235,121.4,0.00588,0.416,0.296954112
1554778207039,6.281,121.4,0.00588,0.416,0.296954112
1554778207100,6.342,121.4,0.00586,0.415,0.29523266
1554778207146,6.388,121.4,0.00586,0.415,0.29523266
1554778207192,6.434,121.4,0.00586,0.415,0.29523266
1554778207238,6.48,121.4,0.00586,0.415,0.29523266
1554778207301,6.543,121.4,0.00578,0.417,0.292605564
1554778207347,6.589,121.4,0.00578,0.417,0.292605564
1554778207393,6.635,121.4,0.00578,0.417,0.292605564
1554778207439,6.681,121.4,0.00578,0.417,0.292605564
1554778207500,6.742,121.4,0.00578,0.421,0.295412332
1554778207546,6.788,121.4,0.00578,0.421,0.295412332
1554778207592,6.835,121.4,0.00578,0.421,0.295412332
1554778207639,6.881,121.4,0.00578,0.421,0.295412332
1554778207700,6.942,121.3,0.0058,0.417,0.29337618
1554778207746,6.988,121.3,0.0058,0.417,0.29337618
1554778207792,7.034,121.3,0.0058,0.417,0.29337618
