# Mon Apr 08 19:38:50 2019
abstime,time_stamp,volt,curr,pf,mul
1554777530572,0.08,121.3,0.00642,0.425,0.33096705
1554777530620,0.128,121.3,0.00579,0.419,0.294275013
1554777530666,0.174,121.3,0.00579,0.419,0.294275013
1554777530711,0.219,121.3,0.00579,0.419,0.294275013
1554777530757,0.265,121.3,0.00579,0.419,0.294275013
1554777530803,0.311,121.4,0.00572,0.418,0.290262544
1554777530849,0.357,121.4,0.00572,0.418,0.290262544
1554777530895,0.403,121.4,0.00572,0.418,0.290262544
1554777530941,0.449,121.4,0.00572,0.418,0.290262544
1554777530995,0.503,121.4,0.0057,0.418,0.28924764
1554777531041,0.549,121.4,0.0057,0.418,0.28924764
1554777531086,0.594,121.4,0.0057,0.418,0.28924764
1554777531132,0.64,121.4,0.0057,0.418,0.28924764
1554777531195,0.703,121.3,0.00569,0.417,0.287812149
1554777531241,0.749,121.3,0.00569,0.417,0.287812149
1554777531288,0.796,121.3,0.00569,0.417,0.287812149
1554777531334,0.842,121.3,0.00569,0.417,0.287812149
1554777531395,0.903,121.3,0.00564,0.42,0.28733544
1554777531441,0.949,121.3,0.00564,0.42,0.28733544
1554777531487,0.995,121.3,0.00564,0.42,0.28733544
1554777531533,1.041,121.3,0.00564,0.42,0.28733544
1554777531596,1.104,121.3,0.00564,0.42,0.28733544
1554777531642,1.15,121.3,0.00564,0.42,0.28733544
1554777531688,1.196,121.3,0.00564,0.42,0.28733544
1554777531734,1.242,121.3,0.00564,0.42,0.28733544
1554777531795,1.303,121.4,0.00565,0.42,0.2880822
1554777531841,1.349,121.4,0.00565,0.42,0.2880822
1554777531888,1.396,121.4,0.00565,0.42,0.2880822
1554777531934,1.442,121.4,0.00565,0.42,0.2880822
1554777531995,1.503,121.4,0.00564,0.419,0.286887624
1554777532041,1.549,121.4,0.00564,0.419,0.286887624
1554777532087,1.595,121.4,0.00564,0.419,0.286887624
1554777532133,1.641,121.4,0.00564,0.419,0.286887624
1554777532195,1.704,121.4,0.00558,0.418,0.283158216
1554777532242,1.75,121.4,0.00558,0.418,0.283158216
1554777532288,1.796,121.4,0.00558,0.418,0.283158216
1554777532334,1.842,121.4,0.00558,0.418,0.283158216
1554777532395,1.903,121.4,0.00566,0.419,0.287904956
1554777532441,1.949,121.4,0.00566,0.419,0.287904956
1554777532487,1.995,121.4,0.00566,0.419,0.287904956
1554777532533,2.042,121.4,0.00566,0.419,0.287904956
1554777532595,2.103,121.4,0.00564,0.421,0.288257016
1554777532640,2.148,121.4,0.00564,0.421,0.288257016
1554777532687,2.195,121.4,0.00564,0.421,0.288257016
1554777532733,2.241,121.4,0.00564,0.421,0.288257016
1554777532795,2.303,121.4,0.00565,0.421,0.28876811
1554777532841,2.349,121.4,0.00565,0.421,0.28876811
1554777532888,2.396,121.4,0.00565,0.421,0.28876811
1554777532934,2.442,121.4,0.00565,0.421,0.28876811
1554777532995,2.503,121.4,0.00561,0.42,0.28604268
1554777533041,2.549,121.4,0.00561,0.42,0.28604268
1554777533087,2.595,121.4,0.00561,0.42,0.28604268
1554777533133,2.641,121.4,0.00561,0.42,0.28604268
1554777533195,2.703,121.4,0.00562,0.421,0.287234828
1554777533241,2.749,121.4,0.00562,0.421,0.287234828
1554777533287,2.795,121.4,0.00562,0.421,0.287234828
1554777533333,2.842,121.4,0.00562,0.421,0.287234828
1554777533394,2.903,121.3,0.00568,0.418,0.287995312
1554777533441,2.949,121.3,0.00568,0.418,0.287995312
1554777533487,2.995,121.3,0.00568,0.418,0.287995312
1554777533533,3.041,121.3,0.00568,0.418,0.287995312
1554777533595,3.103,121.4,0.00569,0.419,0.289430954
1554777533641,3.149,121.4,0.00569,0.419,0.289430954
1554777533687,3.196,121.4,0.00569,0.419,0.289430954
1554777533734,3.242,121.4,0.00569,0.419,0.289430954
1554777533795,3.303,121.4,0.0057,0.42,0.2906316
1554777533841,3.349,121.4,0.0057,0.42,0.2906316
1554777533887,3.395,121.4,0.0057,0.42,0.2906316
1554777533933,3.441,121.4,0.0057,0.42,0.2906316
1554777533994,3.503,121.4,0.00569,0.418,0.288740188
1554777534041,3.549,121.4,0.00569,0.418,0.288740188
1554777534087,3.595,121.4,0.00569,0.418,0.288740188
1554777534133,3.641,121.4,0.00569,0.418,0.288740188
1554777534195,3.703,121.4,0.00571,0.417,0.289061898
1554777534241,3.749,121.4,0.00571,0.417,0.289061898
1554777534287,3.795,121.4,0.00571,0.417,0.289061898
