# Mon Apr 08 22:04:02 2019
abstime,time_stamp,volt,curr,pf,mul
1554786242581,0.081,121.3,0.00575,0.421,0.293636975
1554786242629,0.128,121.3,0.00575,0.421,0.293636975
1554786242675,0.174,121.3,0.00575,0.421,0.293636975
1554786242721,0.22,121.3,0.00569,0.422,0.291263134
1554786242766,0.265,121.3,0.00569,0.422,0.291263134
1554786242811,0.31,121.3,0.00569,0.422,0.291263134
1554786242857,0.356,121.3,0.00569,0.422,0.291263134
1554786242903,0.402,121.3,0.0057,0.421,0.29108361
1554786242949,0.448,121.3,0.0057,0.421,0.29108361
1554786242995,0.494,121.3,0.0057,0.421,0.29108361
1554786243041,0.54,121.3,0.0057,0.421,0.29108361
1554786243102,0.601,121.3,0.00564,0.422,0.288703704
1554786243147,0.646,121.3,0.00564,0.422,0.288703704
1554786243193,0.692,121.3,0.00564,0.422,0.288703704
1554786243239,0.738,121.3,0.00564,0.422,0.288703704
1554786243301,0.8,121.2,0.00563,0.422,0.287954232
1554786243347,0.846,121.2,0.00563,0.422,0.287954232
1554786243393,0.892,121.2,0.00563,0.422,0.287954232
1554786243439,0.938,121.2,0.00563,0.422,0.287954232
1554786243501,1.0,121.2,0.00566,0.421,0.288802632
1554786243547,1.046,121.2,0.00566,0.421,0.288802632
1554786243593,1.092,121.2,0.00566,0.421,0.288802632
1554786243639,1.138,121.2,0.00566,0.421,0.288802632
1554786243702,1.201,121.2,0.00567,0.424,0.291374496
1554786243748,1.247,121.2,0.00567,0.424,0.291374496
1554786243794,1.293,121.2,0.00567,0.424,0.291374496
1554786243840,1.339,121.2,0.00567,0.424,0.291374496
1554786243901,1.4,121.3,0.00568,0.42,0.28937328
1554786243947,1.446,121.3,0.00568,0.42,0.28937328
1554786243993,1.492,121.3,0.00568,0.42,0.28937328
1554786244039,1.538,121.3,0.00568,0.42,0.28937328
1554786244102,1.601,121.2,0.0057,0.418,0.28877112
1554786244148,1.647,121.2,0.0057,0.418,0.28877112
1554786244194,1.693,121.2,0.0057,0.418,0.28877112
1554786244240,1.739,121.2,0.0057,0.418,0.28877112
1554786244301,1.8,121.3,0.00567,0.422,0.290239362
1554786244347,1.846,121.3,0.00567,0.422,0.290239362
1554786244393,1.892,121.3,0.00567,0.422,0.290239362
1554786244439,1.938,121.3,0.00567,0.422,0.290239362
1554786244502,2.001,121.3,0.00566,0.424,0.291100592
1554786244548,2.047,121.3,0.00566,0.424,0.291100592
1554786244594,2.093,121.3,0.00566,0.424,0.291100592
1554786244640,2.139,121.3,0.00566,0.424,0.291100592
1554786244701,2.2,121.3,0.00571,0.423,0.292979529
1554786244747,2.246,121.3,0.00571,0.423,0.292979529
1554786244793,2.292,121.3,0.00571,0.423,0.292979529
1554786244839,2.338,121.3,0.00571,0.423,0.292979529
1554786244901,2.4,121.3,0.00571,0.421,0.291594283
1554786244947,2.446,121.3,0.00571,0.421,0.291594283
1554786244993,2.492,121.3,0.00571,0.421,0.291594283
1554786245039,2.538,121.3,0.00571,0.421,0.291594283
1554786245102,2.601,121.3,0.00569,0.422,0.291263134
1554786245148,2.647,121.3,0.00569,0.422,0.291263134
1554786245194,2.693,121.3,0.00569,0.422,0.291263134
1554786245240,2.739,121.3,0.00569,0.422,0.291263134
1554786245301,2.8,121.3,0.00574,0.422,0.293822564
1554786245347,2.846,121.3,0.00574,0.422,0.293822564
1554786245393,2.892,121.3,0.00574,0.422,0.293822564
1554786245439,2.938,121.3,0.00574,0.422,0.293822564
1554786245501,3.0,121.3,0.00577,0.419,0.293258519
1554786245547,3.046,121.3,0.00577,0.419,0.293258519
1554786245594,3.093,121.3,0.00577,0.419,0.293258519
1554786245640,3.139,121.3,0.00577,0.419,0.293258519
1554786245701,3.2,121.3,0.00577,0.422,0.295358222
1554786245746,3.245,121.3,0.00577,0.422,0.295358222
1554786245792,3.292,121.3,0.00577,0.422,0.295358222
1554786245839,3.338,121.3,0.00577,0.422,0.295358222
1554786245901,3.4,121.4,0.00576,0.42,0.29369088
1554786245947,3.446,121.4,0.00576,0.42,0.29369088
1554786245994,3.493,121.4,0.00576,0.42,0.29369088
1554786246040,3.539,121.4,0.00576,0.42,0.29369088
1554786246101,3.6,121.3,0.00574,0.421,0.293126302
1554786246147,3.646,121.3,0.00574,0.421,0.293126302
1554786246193,3.692,121.3,0.00574,0.421,0.293126302
1554786246239,3.738,121.3,0.00574,0.421,0.293126302
1554786246302,3.801,121.3,0.00574,0.418,0.291037516
1554786246348,3.847,121.3,0.00574,0.418,0.291037516
1554786246394,3.893,121.3,0.00574,0.418,0.291037516
1554786246440,3.939,121.3,0.00574,0.418,0.291037516
1554786246501,4.0,121.3,0.00572,0.421,0.292104956
1554786246547,4.046,121.3,0.00572,0.421,0.292104956
1554786246593,4.092,121.3,0.00572,0.421,0.292104956
1554786246639,4.139,121.3,0.00572,0.421,0.292104956
1554786246701,4.2,121.3,0.00574,0.421,0.293126302
1554786246746,4.245,121.3,0.00574,0.421,0.293126302
1554786246792,4.292,121.3,0.00574,0.421,0.293126302
1554786246839,4.338,121.3,0.00574,0.421,0.293126302
1554786246901,4.4,121.3,0.00572,0.42,0.29141112
1554786246947,4.446,121.3,0.00572,0.42,0.29141112
1554786246993,4.492,121.3,0.00572,0.42,0.29141112
1554786247039,4.538,121.3,0.00572,0.42,0.29141112
1554786247101,4.6,121.3,0.00568,0.418,0.287995312
1554786247147,4.646,121.3,0.00568,0.418,0.287995312
1554786247193,4.692,121.3,0.00568,0.418,0.287995312
1554786247239,4.738,121.3,0.00568,0.418,0.287995312
1554786247301,4.8,121.3,0.00569,0.419,0.289192543
1554786247346,4.845,121.3,0.00569,0.419,0.289192543
1554786247392,4.891,121.3,0.00569,0.419,0.289192543
1554786247439,4.938,121.3,0.00569,0.419,0.289192543
1554786247501,5.0,121.2,0.00573,0.42,0.29167992
1554786247547,5.046,121.2,0.00573,0.42,0.29167992
1554786247593,5.092,121.2,0.00573,0.42,0.29167992
1554786247639,5.138,121.2,0.00573,0.42,0.29167992
1554786247701,5.2,121.3,0.00569,0.421,0.290572937
1554786247748,5.247,121.3,0.00569,0.421,0.290572937
1554786247794,5.293,121.3,0.00569,0.421,0.290572937
1554786247840,5.339,121.3,0.00569,0.421,0.290572937
1554786247900,5.4,121.3,0.00572,0.418,0.290023448
1554786247947,5.446,121.3,0.00572,0.418,0.290023448
1554786247993,5.492,121.3,0.00572,0.418,0.290023448
1554786248039,5.538,121.3,0.00572,0.418,0.290023448
1554786248101,5.6,121.3,0.00568,0.421,0.290062264
1554786248147,5.646,121.3,0.00568,0.421,0.290062264
1554786248193,5.692,121.3,0.00568,0.421,0.290062264
1554786248239,5.738,121.3,0.00568,0.421,0.290062264
1554786248301,5.8,121.3,0.0057,0.423,0.29246643
1554786248347,5.846,121.3,0.0057,0.423,0.29246643
1554786248393,5.892,121.3,0.0057,0.423,0.29246643
1554786248439,5.938,121.3,0.0057,0.423,0.29246643
1554786248501,6.0,121.2,0.00575,0.417,0.2906073
1554786248547,6.046,121.2,0.00575,0.417,0.2906073
1554786248593,6.092,121.2,0.00575,0.417,0.2906073
1554786248640,6.139,121.2,0.00575,0.417,0.2906073
1554786248701,6.2,121.3,0.0057,0.42,0.2903922
1554786248747,6.246,121.3,0.0057,0.42,0.2903922
1554786248793,6.292,121.3,0.0057,0.42,0.2903922
1554786248839,6.338,121.3,0.0057,0.42,0.2903922
1554786248901,6.4,121.3,0.00566,0.423,0.290414034
1554786248947,6.446,121.3,0.00566,0.423,0.290414034
1554786248994,6.493,121.3,0.00566,0.423,0.290414034
1554786249040,6.539,121.3,0.00566,0.423,0.290414034
1554786249101,6.6,121.3,0.00566,0.424,0.291100592
1554786249147,6.646,121.3,0.00566,0.424,0.291100592
1554786249193,6.693,121.3,0.00566,0.424,0.291100592
1554786249240,6.739,121.3,0.00566,0.424,0.291100592
1554786249301,6.8,121.3,0.0057,0.419,0.28970079
1554786249347,6.846,121.3,0.0057,0.419,0.28970079
1554786249393,6.892,121.3,0.0057,0.419,0.28970079
1554786249439,6.938,121.3,0.0057,0.419,0.28970079
1554786249501,7.0,121.3,0.00577,0.419,0.293258519
1554786249547,7.046,121.3,0.00577,0.419,0.293258519
1554786249593,7.093,121.3,0.00577,0.419,0.293258519
1554786249640,7.139,121.3,0.00577,0.419,0.293258519
1554786249701,7.2,121.4,0.00578,0.424,0.297517408
1554786249747,7.246,121.4,0.00578,0.424,0.297517408
1554786249793,7.292,121.4,0.00578,0.424,0.297517408
1554786249839,7.338,121.4,0.00578,0.424,0.297517408
1554786249901,7.4,121.4,0.00575,0.42,0.293181
1554786249947,7.446,121.4,0.00575,0.42,0.293181
1554786249993,7.493,121.4,0.00575,0.42,0.293181
1554786250039,7.539,121.4,0.00575,0.42,0.293181
1554786250100,7.6,121.4,0.00572,0.421,0.292345768
