# Mon Apr 08 18:36:39 2019
abstime,time_stamp,volt,curr,pf,mul
1554773799620,0.08,121.2,0.00602,0.425,0.3100902
1554773799667,0.127,121.2,0.00602,0.425,0.3100902
1554773799713,0.173,121.2,0.00571,0.424,0.293430048
1554773799758,0.218,121.2,0.00571,0.424,0.293430048
1554773799804,0.264,121.2,0.00571,0.424,0.293430048
1554773799849,0.309,121.2,0.00571,0.424,0.293430048
1554773799895,0.355,121.2,0.00564,0.426,0.291199968
1554773799940,0.4,121.2,0.00564,0.426,0.291199968
1554773799985,0.446,121.2,0.00564,0.426,0.291199968
1554773800030,0.49,121.2,0.00564,0.426,0.291199968
1554773800089,0.549,121.2,0.00568,0.424,0.291888384
1554773800135,0.595,121.2,0.00568,0.424,0.291888384
1554773800181,0.641,121.2,0.00568,0.424,0.291888384
1554773800227,0.687,121.2,0.00568,0.424,0.291888384
1554773800289,0.749,121.3,0.00562,0.423,0.288361638
1554773800335,0.795,121.3,0.00562,0.423,0.288361638
1554773800381,0.841,121.3,0.00562,0.423,0.288361638
1554773800428,0.888,121.3,0.00562,0.423,0.288361638
1554773800490,0.95,121.3,0.0056,0.424,0.28801472
1554773800536,0.996,121.3,0.0056,0.424,0.28801472
1554773800582,1.042,121.3,0.0056,0.424,0.28801472
1554773800628,1.088,121.3,0.0056,0.424,0.28801472
1554773800689,1.149,121.3,0.00563,0.421,0.287508899
1554773800735,1.195,121.3,0.00563,0.421,0.287508899
1554773800781,1.241,121.3,0.00563,0.421,0.287508899
1554773800827,1.287,121.3,0.00563,0.421,0.287508899
1554773800889,1.349,121.3,0.00556,0.428,0.288655184
1554773800935,1.395,121.3,0.00556,0.428,0.288655184
1554773800981,1.441,121.3,0.00556,0.428,0.288655184
1554773801027,1.487,121.3,0.00556,0.428,0.288655184
1554773801088,1.548,121.3,0.00557,0.424,0.286471784
1554773801134,1.594,121.3,0.00557,0.424,0.286471784
1554773801180,1.64,121.3,0.00557,0.424,0.286471784
1554773801226,1.686,121.3,0.00557,0.424,0.286471784
1554773801289,1.749,121.3,0.00557,0.422,0.285120502
1554773801335,1.795,121.3,0.00557,0.422,0.285120502
1554773801381,1.841,121.3,0.00557,0.422,0.285120502
1554773801427,1.887,121.3,0.00557,0.422,0.285120502
1554773801488,1.948,121.3,0.00554,0.422,0.283584844
1554773801534,1.994,121.3,0.00554,0.422,0.283584844
1554773801580,2.04,121.3,0.00554,0.422,0.283584844
1554773801626,2.086,121.3,0.00554,0.422,0.283584844
1554773801688,2.148,121.2,0.00555,0.424,0.28520784
1554773801734,2.194,121.2,0.00555,0.424,0.28520784
1554773801780,2.24,121.2,0.00555,0.424,0.28520784
1554773801826,2.286,121.2,0.00555,0.424,0.28520784
1554773801889,2.349,121.3,0.00557,0.421,0.284444861
1554773801935,2.395,121.3,0.00557,0.421,0.284444861
1554773801981,2.441,121.3,0.00557,0.421,0.284444861
1554773802027,2.487,121.3,0.00557,0.421,0.284444861
1554773802088,2.548,121.2,0.0056,0.422,0.28641984
1554773802134,2.594,121.2,0.0056,0.422,0.28641984
1554773802180,2.64,121.2,0.0056,0.422,0.28641984
1554773802226,2.686,121.2,0.0056,0.422,0.28641984
1554773802289,2.749,121.3,0.00561,0.422,0.287168046
1554773802335,2.795,121.3,0.00561,0.422,0.287168046
1554773802381,2.841,121.3,0.00561,0.422,0.287168046
1554773802427,2.887,121.3,0.00561,0.422,0.287168046
1554773802488,2.948,121.2,0.0056,0.425,0.288456
1554773802534,2.994,121.2,0.0056,0.425,0.288456
1554773802580,3.04,121.2,0.0056,0.425,0.288456
1554773802626,3.086,121.2,0.0056,0.425,0.288456
1554773802689,3.149,121.2,0.00562,0.423,0.288123912
1554773802735,3.195,121.2,0.00562,0.423,0.288123912
1554773802781,3.241,121.2,0.00562,0.423,0.288123912
1554773802827,3.287,121.2,0.00562,0.423,0.288123912
1554773802888,3.348,121.2,0.00559,0.429,0.290650932
1554773802934,3.394,121.2,0.00559,0.429,0.290650932
1554773802980,3.44,121.2,0.00559,0.429,0.290650932
1554773803027,3.487,121.2,0.00559,0.429,0.290650932
1554773803088,3.548,121.2,0.00561,0.426,0.289651032
1554773803134,3.594,121.2,0.00561,0.426,0.289651032
1554773803180,3.64,121.2,0.00561,0.426,0.289651032
1554773803226,3.686,121.2,0.00561,0.426,0.289651032
1554773803288,3.748,121.2,0.00562,0.424,0.288805056
1554773803335,3.795,121.2,0.00562,0.424,0.288805056
1554773803381,3.841,121.2,0.00562,0.424,0.288805056
1554773803427,3.887,121.2,0.00562,0.424,0.288805056
1554773803488,3.948,121.2,0.00561,0.425,0.2889711
1554773803534,3.994,121.2,0.00561,0.425,0.2889711
1554773803580,4.04,121.2,0.00561,0.425,0.2889711
1554773803626,4.086,121.2,0.00561,0.425,0.2889711
1554773803689,4.149,121.2,0.00563,0.426,0.290683656
1554773803735,4.195,121.2,0.00563,0.426,0.290683656
1554773803781,4.241,121.2,0.00563,0.426,0.290683656
1554773803827,4.287,121.2,0.00563,0.426,0.290683656
1554773803889,4.349,121.2,0.00566,0.427,0.292918584
1554773803935,4.395,121.2,0.00566,0.427,0.292918584
1554773803981,4.441,121.2,0.00566,0.427,0.292918584
1554773804027,4.487,121.2,0.00566,0.427,0.292918584
1554773804088,4.548,121.3,0.00561,0.426,0.289890018
1554773804135,4.595,121.3,0.00561,0.426,0.289890018
1554773804181,4.641,121.3,0.00561,0.426,0.289890018
1554773804227,4.687,121.3,0.00561,0.426,0.289890018
1554773804288,4.748,121.3,0.00562,0.424,0.289043344
1554773804334,4.794,121.3,0.00562,0.424,0.289043344
1554773804380,4.84,121.3,0.00562,0.424,0.289043344
1554773804426,4.886,121.3,0.00562,0.424,0.289043344
1554773804489,4.949,121.3,0.00562,0.422,0.287679932
1554773804535,4.995,121.3,0.00562,0.422,0.287679932
1554773804581,5.041,121.3,0.00562,0.422,0.287679932
1554773804627,5.087,121.3,0.00562,0.422,0.287679932
1554773804688,5.148,121.3,0.00561,0.422,0.287168046
1554773804734,5.194,121.3,0.00561,0.422,0.287168046
1554773804781,5.241,121.3,0.00561,0.422,0.287168046
1554773804827,5.287,121.3,0.00561,0.422,0.287168046
1554773804888,5.348,121.3,0.00559,0.424,0.287500408
1554773804934,5.394,121.3,0.00559,0.424,0.287500408
1554773804980,5.44,121.3,0.00559,0.424,0.287500408
1554773805026,5.486,121.3,0.00559,0.424,0.287500408
1554773805088,5.548,121.3,0.0056,0.426,0.28937328
1554773805134,5.594,121.3,0.0056,0.426,0.28937328
1554773805181,5.641,121.3,0.0056,0.426,0.28937328
1554773805226,5.686,121.3,0.0056,0.426,0.28937328
1554773805288,5.748,121.3,0.00554,0.423,0.284256846
1554773805334,5.794,121.3,0.00554,0.423,0.284256846
1554773805380,5.84,121.3,0.00554,0.423,0.284256846
1554773805426,5.886,121.3,0.00554,0.423,0.284256846
1554773805488,5.948,121.3,0.00555,0.425,0.286116375
1554773805534,5.994,121.3,0.00555,0.425,0.286116375
1554773805580,6.04,121.3,0.00555,0.425,0.286116375
1554773805627,6.087,121.3,0.00555,0.425,0.286116375
1554773805688,6.148,121.3,0.00555,0.424,0.28544316
1554773805733,6.193,121.3,0.00555,0.424,0.28544316
1554773805779,6.24,121.3,0.00555,0.424,0.28544316
1554773805826,6.286,121.3,0.00555,0.424,0.28544316
1554773805888,6.348,121.3,0.00555,0.423,0.284769945
1554773805934,6.394,121.3,0.00555,0.423,0.284769945
1554773805980,6.44,121.3,0.00555,0.423,0.284769945
1554773806026,6.486,121.3,0.00555,0.423,0.284769945
1554773806088,6.548,121.3,0.00556,0.426,0.287306328
1554773806133,6.593,121.3,0.00556,0.426,0.287306328
1554773806180,6.64,121.3,0.00556,0.426,0.287306328
1554773806226,6.686,121.3,0.00556,0.426,0.287306328
1554773806288,6.748,121.3,0.00561,0.423,0.287848539
1554773806334,6.794,121.3,0.00561,0.423,0.287848539
1554773806380,6.84,121.3,0.00561,0.423,0.287848539
1554773806426,6.886,121.3,0.00561,0.423,0.287848539
1554773806487,6.948,121.2,0.00561,0.422,0.286931304
1554773806533,6.993,121.2,0.00561,0.422,0.286931304
1554773806579,7.039,121.2,0.00561,0.422,0.286931304
1554773806625,7.085,121.2,0.00561,0.422,0.286931304
1554773806688,7.148,121.2,0.00562,0.423,0.288123912
1554773806734,7.194,121.2,0.00562,0.423,0.288123912
1554773806780,7.24,121.2,0.00562,0.423,0.288123912
1554773806826,7.286,121.2,0.00562,0.423,0.288123912
1554773806887,7.347,121.2,0.00563,0.426,0.290683656
1554773806933,7.393,121.2,0.00563,0.426,0.290683656
1554773806979,7.439,121.2,0.00563,0.426,0.290683656
1554773807025,7.485,121.2,0.00563,0.426,0.290683656
1554773807088,7.548,121.3,0.00562,0.424,0.289043344
1554773807134,7.594,121.3,0.00562,0.424,0.289043344
1554773807180,7.64,121.3,0.00562,0.424,0.289043344
1554773807226,7.686,121.3,0.00562,0.424,0.289043344
1554773807288,7.748,121.3,0.00562,0.424,0.289043344
1554773807334,7.794,121.3,0.00562,0.424,0.289043344
1554773807381,7.841,121.3,0.00562,0.424,0.289043344
1554773807427,7.887,121.3,0.00562,0.424,0.289043344
1554773807488,7.948,121.2,0.00562,0.424,0.288805056
1554773807534,7.994,121.2,0.00562,0.424,0.288805056
1554773807580,8.04,121.2,0.00562,0.424,0.288805056
1554773807626,8.086,121.2,0.00562,0.424,0.288805056
1554773807687,8.147,121.2,0.00564,0.424,0.289832832
1554773807734,8.194,121.2,0.00564,0.424,0.289832832
1554773807780,8.24,121.2,0.00564,0.424,0.289832832
1554773807826,8.286,121.2,0.00564,0.424,0.289832832
1554773807888,8.348,121.3,0.00565,0.426,0.29195697
1554773807934,8.394,121.3,0.00565,0.426,0.29195697
1554773807980,8.44,121.3,0.00565,0.426,0.29195697
1554773808027,8.487,121.3,0.00565,0.426,0.29195697
1554773808088,8.548,121.3,0.00562,0.428,0.291770168
